poiid,title,address,lon,lat,city,category_sec,DaLei,Power
B2094656D36AA6FC489B,石家庄市排水管理处培训中心,,114.49622,38.01804,0311,培训机构,公共管理与公共服务设施用地,10
B2094656D36AA6FC4899,中国移动&中国联通(东平路),,114.49607,38.01784,0311,家电电子卖场,商业服务业设施用地,30
B2094656D36AA6FC489F,梦之源(东平路),东平路西头,114.49532,38.01786,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6FC4893,平安送水店,,114.49418,38.01783,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6FC499B,陶源居,东平路,114.49342,38.01747,0311,中餐厅,商业服务业设施用地,2
B2094656D36AA6FC4999,高路华电器,,114.49362,38.01746,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA6FC499D,海馨专业理容名店,,114.49571,38.01746,0311,美容美发店,商业服务业设施用地,2
B2094656D36AA6FE469F,南园茶庄,,114.50241,38.01531,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6FE4799,塔北水暖阀门,平安南大街226,114.50287,38.01525,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA6FE479F,新兴轿车保养钣金烤漆,,114.50292,38.01523,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA6FE479D,发达钣金烤漆,平安南大街230,114.50302,38.01517,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA6FE489B,方源汽配汽修商行,平安南大街238,114.50348,38.01478,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA6FE489C,东兴泰工程机械,平安南大街248,114.50389,38.01454,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6FE499A,盛达缝纫设备经营部,平安南大街248号,114.50423,38.01436,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6FE499E,石家庄桥东金钟衡器经销处,汇通路88号附2号,114.50395,38.01293,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6FE4993,石家庄建大纸业技术有限公司,,114.50411,38.01311,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6FF4092,石家庄市福丰印刷物资有限公司纸张批发,汇通路84号,114.50456,38.01356,0311,文化用品店,商业服务业设施用地,5
B2094656D36AA6FF419A,多邦电脑调漆中心,汇通路82,114.50463,38.01361,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA6FF4198,消防器材(汇通路),汇通路82,114.5046,38.0136,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6FD469B,昌和茶业,,114.49948,38.01308,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6FD469F,锦泽春铁观音总经销,佳农茶城A区3号,114.49877,38.01232,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6FD479E,洋秀专业理发,,114.49679,38.01184,0311,美容美发店,商业服务业设施用地,2
B2094656D36AA6FD479C,纯唯特纯水机专卖店,,114.49668,38.01186,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6FD4792,东芳专业美发皮肤护理,,114.49659,38.01185,0311,美容美发店,商业服务业设施用地,2
B2094656D36AA6FD4899,沈威美发沙龙,,114.49555,38.01185,0311,美容美发店,商业服务业设施用地,2
B2094656D36AA6FD499B,鸿福家常菜馆,,114.4981,38.01164,0311,中餐厅,商业服务业设施用地,2
B2094656D36AA6FD499C,宏原酒店用品,佳农金三角地37号,114.4974,38.01057,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6FE409A,禄源肥羊店,,114.4976,38.01013,0311,便民商店/便利店,商业服务业设施用地,2
B2094656D36AA6FE4093,盛新和(放射西路),,114.49917,38.01209,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6FE419B,金光商店,佳农茶叶市场路东116号,114.49921,38.01213,0311,便民商店/便利店,商业服务业设施用地,2
B2094656D36AA6FF419C,红楼彩色摄影中心,,114.5054,38.01431,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA6FF439D,五金电料管件土产,,114.50331,38.02192,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA6FF449B,宏达精修电动车,,114.50313,38.02192,0311,自行车专卖店,商业服务业设施用地,5
B2094656D36AA6FF459B,上海立马电动车(平安南大街),,114.50255,38.02095,0311,自行车专卖店,商业服务业设施用地,5
B2094656D36AA6FF4598,星月神电动车,,114.50255,38.02093,0311,自行车专卖店,商业服务业设施用地,5
B2094656D36AA6FF459E,活力发艺专业烫染店,,114.50254,38.02079,0311,美容美发店,商业服务业设施用地,2
B2094656D36AA6FF459C,笑哈哈全国连锁二元店,,114.50256,38.0207,0311,便民商店/便利店,商业服务业设施用地,2
B2094656D36AA6FF4699,河北大学旅游自考辅导站,平安南大街141,114.503,38.02045,0311,培训机构,公共管理与公共服务设施用地,10
B2094656D36AA6FF469F,步步高蛋糕(平安南大街),,114.50257,38.02037,0311,糕饼店,商业服务业设施用地,2
B2094656D36AA6FF469D,紫藤鲜花连锁二分店,,114.50258,38.0203,0311,便民商店/便利店,商业服务业设施用地,2
B2094656D36AA6FF479B,阿米尼电动车自行车(平安南大街),,114.5026,38.01924,0311,自行车专卖店,商业服务业设施用地,5
B2094656D36AA6FF479F,米琪儿电动车,,114.50263,38.01907,0311,自行车专卖店,商业服务业设施用地,5
B2094656D36AA6FF4793,万方摩配助力车件,,114.5027,38.01849,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA6F8499F,永胜五金,,114.50602,38.01325,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA6F8499D,永旺轴承标准件五金,,114.50592,38.01368,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA6F84993,盛邦汽车出租公司,,114.5013,38.00489,0311,公司,工业用地,40
B2094656D36AA6F9409E,石家庄市长城制毯厂,,114.50312,38.00637,0311,公司,工业用地,40
B2094656D36AA6F9409C,飞龙铜字厂,,114.50312,38.00636,0311,公司,工业用地,40
B2094656D36AA6F94093,百味鲜,,114.50122,38.00945,0311,火锅店,商业服务业设施用地,2
B2094656D36AA6F9419E,河北宝龙房地产开发有限公司,,114.50119,38.00908,0311,公司,工业用地,40
B2094656D36AA6F9429E,聚鑫装饰,,114.49984,38.0081,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA6F94398,石家庄兴业制作中心,,114.5002,38.00842,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA6F9439F,便利店(汇通路),,114.4992,38.00754,0311,便民商店/便利店,商业服务业设施用地,2
B2094656D36AA6F9439D,石家庄市联运总站,汇通路101,114.49929,38.00746,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA6F9449B,河北明亨物流,,114.4991,38.00746,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA6F84392,石家庄市盐业专营公司食盐配送中心,,114.5036,38.00873,0311,公司,工业用地,40
B2094656D36AA6F84499,河北慈航医药有限公司储运部,汇通路89号,114.50293,38.00936,0311,公司,工业用地,40
B2094656D36AA6F8449D,茂盛微型汽车配件,,114.50261,38.00949,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA6F8459B,昌盛,,114.5024,38.00962,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA6F8469A,圣弘粮食机械有限公司,汇通路87,114.50231,38.0104,0311,公司,工业用地,40
B2094656D36AA6F84698,石家庄市圣安汽车租赁公司,汇通路87,114.50231,38.01041,0311,汽车租赁,商业服务业设施用地,20
B2094656D36AA6F8469E,石家庄市盛安旅游客运有限公司,汇通路87,114.50231,38.0104,0311,公司,工业用地,40
B2094656D36AA6F84693,石家庄市裕华区宏昌胶带厂,汇通路87号,114.50254,38.01081,0311,公司,工业用地,40
B2094656D36AA6F8479D,华杰衡器,,114.50352,38.01175,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6F8489B,汇通洗车美容中心,,114.50495,38.01312,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA6F8489C,盛华衡器世界,汇通路69号附5号,114.50514,38.01335,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6F94493,石市路兴汽配轮胎商行,汇通路113,114.49452,38.00288,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA6F94599,锦绣前程汽车美容装具,,114.49405,38.00247,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA6F9459D,卓远汽车美容装具服务中心,,114.49357,38.00231,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA6F9469D,远成快运石家庄南货场信息部,,114.49963,38.00582,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA6F9479B,燕化音乐舫,,114.50025,38.00555,0311,KTV,商业服务业设施用地,20
B2094656D36AA6F9479F,安国市忠合联运站,,114.50015,38.00511,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA6F94793,河北中山日化股份有限公司仓库,,114.50086,38.00512,0311,公司,工业用地,40
B2094656D36AA6F94899,鑫顺烟酒(金利街),,114.50093,38.00491,0311,烟酒专卖店,商业服务业设施用地,5
B2094656D36AA6F94893,欣荣商店(建通街),,114.50096,38.0045,0311,便民商店/便利店,商业服务业设施用地,2
B2094656D36AA6F94999,名烟名酒(建通街),,114.50101,38.00424,0311,烟酒专卖店,商业服务业设施用地,5
B2094656D36AA6FA4098,众诚轿车维修,,114.50283,38.00339,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA6FF489D,福瑞纸业仓库,平安南大街159,114.50296,38.01813,0311,公司,工业用地,40
B2094656D36AA6FF4893,平安烟酒(平安南大街),,114.5027,38.01791,0311,烟酒专卖店,商业服务业设施用地,5
B2094656D36AA6FF499B,东北一锅出,,114.50274,38.01763,0311,东北菜,商业服务业设施用地,2
B2094656D36AA6FF499F,东山纸业,,114.50274,38.01766,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6F8409E,昌盛烟酒超市,,114.50277,38.0161,0311,烟酒专卖店,商业服务业设施用地,5
B2094656D36AA6F8419A,和晟轮胎供应站,,114.50286,38.01579,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA6F8419F,鑫源汽车装具音响贴膜,,114.50354,38.01529,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA6F8429E,如意美容美发,,114.50509,38.00809,0311,美容美发店,商业服务业设施用地,2
B2094656D36AA6F8429D,一汽纯牌润滑油总经销,,114.50471,38.0079,0311,专卖店,商业服务业设施用地,6
B2094656D36AA6F84293,平和便利店,,114.50453,38.00801,0311,便民商店/便利店,商业服务业设施用地,2
B2094656D36AA6F8439E,鑫正德汽车专业调色美容修补,,114.5042,38.00822,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA5FF4098,河北远大轻钢彩板有限公司,东二环南路111,114.57833,38.01118,0311,公司,工业用地,40
B2094656D36AA5FF4292,恒达汽配,华新路宏业花园附6号,114.50659,38.06228,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5FF4398,瑞昌汽配,,114.50698,38.06212,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5FF439C,国信超昌汽配,,114.50735,38.06198,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA6FA409E,南环大桥汽配基地,,114.50288,38.00337,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA6FA409D,摩圣,,114.50301,38.0033,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA6FA4198,河北国泰医药有限公司河北省总代理,金利街30号,114.50394,38.00271,0311,公司,工业用地,40
B2094656D36AA5FE449E,石家庄开发区华西助剂厂,,114.60934,38.01992,0311,公司,工业用地,40
B2094656D36AA5FE459A,东郊汽车修理厂,,114.59258,38.04379,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA5F8409F,宏勃综合商店,,114.51065,38.06243,0311,便民商店/便利店,商业服务业设施用地,2
B2094656D36AA5F8419B,老百姓大药房(中国农业银行石家庄市华兴支行西),,114.51067,38.06335,0311,医院,公共管理与公共服务设施用地,90
B2094656D36AA5F84198,健康园推拿按摩室,市供水总公司2,114.51035,38.06363,0311,洗浴推拿场所,商业服务业设施用地,10
B2094656D36AA5F8419E,紫薇星健康服务站,,114.51034,38.06381,0311,医院,公共管理与公共服务设施用地,90
B2094656D36AA5F8419C,都市闲情发艺中心,,114.51036,38.06393,0311,美容美发店,商业服务业设施用地,2
B2094656D36AA5F8419D,建北路商店,,114.51065,38.06391,0311,便民商店/便利店,商业服务业设施用地,2
B2094656D36AA5F84193,建北食品,,114.51068,38.06356,0311,便民商店/便利店,商业服务业设施用地,2
B2094656D36AA5F8429B,石家庄市供水工程公司(华新路),华新路71号,114.51049,38.06452,0311,公司,工业用地,40
B2094656D36AA5F8429C,汇丰汽配(华新路),,114.5106,38.06204,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5F8439E,新北晨汽配,,114.5102,38.06205,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5F84499,蓝驰汽配,,114.50947,38.06204,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5F84492,中国建设银行华新路储蓄所,桥东区华新路65号,114.50886,38.06207,0311,银行,商业服务业设施用地,40
B2094656D36AA5F84598,石家庄桥东鑫东兴汽配供应站,,114.50838,38.06209,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5F8469A,仁义达汽配,华新路燕都花园126号,114.50758,38.06237,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5F84692,翰皇华新店,,114.50696,38.06265,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5F8479D,河北省茶叶公司,,114.50643,38.06287,0311,公司,工业用地,40
B2094656D36AA5F84898,正泰机电,花中锦五金机电设备市场前排225-228号,114.50616,38.06669,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F84899,友谊五金机电,花中锦1排1-3号,114.50621,38.06677,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F8489F,博大专业电动工具,花中锦五金市场231号,114.50636,38.06671,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F8489C,登达磨具,花中锦五金市场232号,114.50641,38.06668,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F8489D,巨人川田电动工具,花中锦五金市场第233号,114.50646,38.06666,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F84893,双丰五金机电经销处,花中锦五金市场7排235-236,114.50658,38.06664,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F8499A,伦达专业电动工具,花中锦五金市场237-238号,114.50662,38.06662,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F8499B,宏旺钻头锯片商行,花中锦五金市场5排239-240号,114.50667,38.06662,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F84998,金华五交化公司,花中锦五金市场第242号,114.50672,38.06661,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F84999,五鑫工具,花中锦五金市场245号,114.50682,38.06657,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F8499E,华泰汽保工具批发,花中锦五金市场第246号,114.50691,38.06657,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5F8499F,河津韩城专线,花中锦五金市场248号,114.50697,38.06655,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5F8499D,兴达货运,花中锦五金市场第258-259号,114.50717,38.06667,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5F84993,东方机电工具商行,花中锦五金市场第262-263号,114.50726,38.06676,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F9409B,上海义民·浙江丰源·台州大正水泵风机大全,花中锦五金市场第270-271号,114.50733,38.06686,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5F94098,一佰工具商行,花中锦五金市场第272号,114.50737,38.06691,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F94099,上海鼎威空压机,花中锦五金市场第273号,114.5074,38.06695,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5F9409F,南方机电,花中锦五金市场276-277号,114.50746,38.06703,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F9409C,石家庄市奋飞商贸有限公司驻北分公司,花中锦五金市场278-279号,114.50748,38.06708,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5F9409D,老白五金工具批发中心,花中锦五金市场第280-281号,114.50753,38.06713,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F94093,兴旺钻头锯片,花中锦五金机电市场第145号,114.50728,38.0671,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F9419A,龙雀线缆,花中锦五金机电市场第146号,114.50725,38.06707,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F9419B,宁超起重,花中锦五金机电市场3排147号,114.50724,38.06703,0311,专卖店,商业服务业设施用地,6
B2094656D36AA5F9429A,北方正大机床公司,胜利北街219号花中锦市场4-6号,114.50626,38.06686,0311,专卖店,商业服务业设施用地,6
B2094656D36AA5F9429B,顺发机电设备有限公司,花中锦五金市场7-8号,114.5063,38.06696,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F94298,宏宇机电,花中锦五金市场15-16号,114.50643,38.06714,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F9429E,石家庄德力西电气销售有限公司,花中锦五金市场23-24号,114.50651,38.06731,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F9429F,光明机电,花中锦五金市场25-28号,114.50656,38.06739,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F4419F,姚大夫美容院,,114.50605,38.0588,0311,美容美发店,商业服务业设施用地,2
B2094656D36AA5F44193,老黄汽配,,114.50634,38.05875,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5F44292,安溪清岩茗茶,,114.50688,38.05874,0311,专卖店,商业服务业设施用地,6
B2094656D36AA5F4439A,博雅自选超市,,114.50708,38.05875,0311,便民商店/便利店,商业服务业设施用地,2
B2094656D36AA5F44398,草木人茶庄,,114.50715,38.05873,0311,专卖店,商业服务业设施用地,6
B2094656D36AA5F4439D,中国农业银行光华路分理处ATM取款机,,114.50775,38.05864,0311,ATM,商业服务业设施用地,5
B2094656D36AA5F44498,鼎力网络,,114.51086,38.05879,0311,网吧,商业服务业设施用地,5
B2094656D36AA5F4449C,耀华电动工具,,114.51139,38.05858,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5F4459A,鹏达建材,,114.51077,38.05847,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA5FF449E,宝得汽配,,114.50818,38.0617,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5FF449C,富达汽配,华新汽配城南门1排1-4号,114.50831,38.06168,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5FF4492,孙氏按摩中心,,114.50843,38.06165,0311,洗浴推拿场所,商业服务业设施用地,10
B2094656D36AA5FF4598,兴都汽车装具,,114.50874,38.06161,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5FF459D,本田老李,华新路30号宏业花园16号,114.50895,38.06163,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5FF469B,三照汽配(华新路),华新路宏业花园22号,114.50924,38.06163,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5FF469F,石家庄裕通汽车销售有限公司,,114.50975,38.06163,0311,汽车销售,商业服务业设施用地,30
B2094656D36AA5FF479A,光辉五金建材土产商店,华新路燕都花园对过,114.51007,38.06163,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5FF4792,永喜业盛汽配,,114.51045,38.06163,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5FF489A,石家庄市桥东国奥汽配,建设北大街194号华新路附10号,114.51055,38.06164,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5FF4898,庆丰汽配(华新路),,114.51074,38.06163,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5FF489C,江杨汽配,,114.51102,38.06165,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5F4459E,圣泽辉商务楼,光华路38号,114.50949,38.05841,0311,楼宇,商业服务业设施用地,30
B2094656D36AA5F44698,日昌晶汽配,,114.50903,38.05839,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5F4469E,众大汽配维修中心,,114.50885,38.05836,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA5F4469C,石家庄市桥东鹏鹏汽配,,114.50865,38.0584,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA5F4479A,石家庄市金港车湾汽车装饰有限公司,光华路9号,114.50835,38.05843,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA5F44792,兴义连锁超市(光华路店),,114.50669,38.0584,0311,便民商店/便利店,商业服务业设施用地,2
B2094656D36AA4FC4092,瑞大电脑调漆,,114.51148,38.06871,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA4FC4093,金鹰画业,建设北大街246号同馨苑附12号,114.51152,38.06858,0311,专卖店,商业服务业设施用地,6
B2094656D36AA4FC419A,石家庄瑞恒达贸易有限公司桥东瑞大分公司,建设北大街246-10,114.51151,38.06847,0311,公司,工业用地,40
B2094656D36AA4FC4198,石家庄亿丰汽配商行,建设北大街246-8,114.51149,38.06828,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FC4199,红太阳网络休闲广场,建设北大街246-7,114.51151,38.06822,0311,网吧,商业服务业设施用地,5
B2094656D36AA4FC419F,石家庄北达线缆销售有限公司,建设北大街246-1,114.5115,38.06784,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FC4192,昌盛烟酒店,,114.51142,38.06615,0311,烟酒专卖店,商业服务业设施用地,5
B2094656D36AA4FC4193,东方厨房电器建北专卖,,114.51137,38.06466,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FC429A,本田汽车专业保养,,114.51137,38.06459,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA4FC429B,利亚艺校,,114.51137,38.06455,0311,培训机构,公共管理与公共服务设施用地,10
B2094656D36AA4FC4299,旭日阳光房产建北分公司,,114.51139,38.06445,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FC429F,河北久诚销售服务连锁店,,114.51137,38.0643,0311,自行车专卖店,商业服务业设施用地,5
B2094656D36AA4FC4293,大河村,建设北大街228号,114.51139,38.06381,0311,中餐厅,商业服务业设施用地,2
B2094656D36AA4FC439B,运动部落华普店(建设北大街),建设北大街288号,114.51139,38.06359,0311,体育用品店,商业服务业设施用地,4
B2094656D36AA4FC439E,中国农业银行石家庄市华兴支行ATM取款机,,114.51138,38.06308,0311,ATM,商业服务业设施用地,5
B2094656D36AA4FC439D,华新图文,,114.51143,38.06178,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FE409E,浙江三维橡胶制品有限公司石家庄分公司,石家庄化工五金机电交易广场4A-02,114.51103,38.05685,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FE4092,浙江航空数控,石家庄化工五金机电交易广场4A-06,114.51081,38.05686,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FE4198,壁虎电工高级墙壁开关插座,建设北大街128号石家庄化工五金机电交易广场-3号楼B-11号,114.51065,38.0568,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FE429A,石家庄市鑫玉源物资贸易有限公司,,114.5111,38.05675,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FE429E,南京固柏橡塑制品有限公司(石家庄销售中心),,114.5109,38.05673,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FE4292,永固金具股份有限公司石家庄销售中心,,114.51074,38.05673,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FE439D,宁波太平洋轴承有限公司石家庄总代理,,114.51097,38.05667,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FE449B,石家庄北方商贸发展有限公司,,114.5108,38.05649,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FE449C,批零电线电缆,建设北大街126号机电市场F区2号,114.51106,38.0564,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FC499B,石家庄大北汽配公司,建北汽配城4排3-4号,114.51126,38.06127,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FC4993,新兴微配,,114.51109,38.0612,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FD4099,解放&东风&大客&自卸,建北汽配市场3排6号,114.51122,38.06121,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FD409D,石家庄市万顺微型汽配中心,建北汽配市场2排2号,114.51126,38.06117,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FD419F,得意汽配,建北汽配市场10排6-7号,114.51091,38.06147,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FD4193,浩迪汽车养护中心,建北汽配市场10排14号,114.51087,38.06119,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA4FD4299,海洋汽配,建北汽配市场1排13号,114.51109,38.06105,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FD439B,东北风味小吃(建设北大街),,114.51144,38.06142,0311,快餐厅,商业服务业设施用地,2
B2094656D36AA4FD4499,棉五招待所,建设北大街146,114.51143,38.05989,0311,旅馆招待所,商业服务业设施用地,30
B2094656D36AA4FE459E,通天焊机,建设北大街126号E区17号,114.51091,38.05593,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FE4592,上海求精阀门制造有限公司石家庄销售公司,建设北大街126号机电市场D区9号,114.51116,38.05573,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FE4699,石家庄北刃机电产品经销处,建设北大街126号D区16号,114.51098,38.05568,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FE4799,石家庄哈迪威紧固件有限公司,,114.51147,38.05576,0311,专卖店,商业服务业设施用地,6
B2094656D36AA4FE4898,石家庄北方商贸有限公司五金机电部(建设北大街),,114.5115,38.05541,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FE499A,中国·德力西河北公司,建设北大街126号B栋,114.51153,38.05493,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FE499E,石家庄桥东世腾机电销售处,和平东路129号,114.51124,38.05441,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FE4992,和平机电设备有限公司,和平东路129号,114.511,38.05447,0311,公司,工业用地,40
B2094656D36AA4FD459F,石家庄桥东工农机械传动件营销部,建设北大街138号,114.51148,38.05841,0311,专卖店,商业服务业设施用地,6
B2094656D36AA4FD469B,河北省纺织行业协会,建设北大街132号和美大厦,114.5114,38.05815,0311,公园户外,绿地与广场用地,60
B2094656D36AA4FD479A,强大机电,建设北大街132号,114.51146,38.05804,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FD479F,上海黄河线缆燕山电器开关,建设北大街132号附1号,114.51145,38.058,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FD4793,圣基电缆电器,建设北大街130号,114.51145,38.05776,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FD4892,石家庄合力达机电设备有限公司,,114.51143,38.05722,0311,家具建材市场,商业服务业设施用地,60
B2094656D36AA4FD4998,江苏国茂国泰减速机集团石家庄销售处,,114.51143,38.05696,0311,专卖店,商业服务业设施用地,6
B2094656D36AA4FD499C,桂广公司,石家庄化工五金机电交易广场5A-01,114.51113,38.05708,0311,公司,工业用地,40
B2094656D36AA4FC4499,石家庄市联发汽配公司,建北汽配城北门内,114.51139,38.0616,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FC459B,凤凰汽配,建北汽配市场9排9号,114.51108,38.06153,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FC4598,鑫光汽配经营部,,114.51113,38.06154,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FC459F,金通达公司,,114.51129,38.06154,0311,汽车维修,商业服务业设施用地,10
B2094656D36AA4FC4593,昌泰汽配,,114.51123,38.06149,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FC469D,华利电喷配件总汇,建北汽配市场7排11号,114.51106,38.06142,0311,生活娱乐,商业服务业设施用地,4
B2094656D36AA4FC479B,辉业大展汽配,建北汽配市场7排5号,114.51124,38.06142,0311,生活娱乐,商业服务业设施用地,4
