OBJECTID,poiid,title,address,lon,lat,city,category_sec,checkin_num,photo_num,category_fst,foodT,cluster,Ndist
177,B2094457D56BAAF4429D,iphone 6,河北省 石家庄市 中山路,114.25568,38.18954,311,餐饮美食,0,0,餐饮,其它,2,7342.139325485973
178,B209475CD068ABFF4599,井陉服务区餐厅,京昆高速(近井陉西收费站),114.37371,38.13366,311,快餐厅,0,0,餐饮,小吃快餐,0,2511.5962605619397
179,B2094751DB6EA6FD4293,街边面条,桥西区友谊大街(工农路口),114.38896,38.1528,311,餐饮美食,0,0,餐饮,其它,0,0.0
180,B2094751DB6DA2F8479F,梓竹林,桥西区友谊大街祥隆泰2楼,114.38896,38.1528,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
181,B2094757D46CABF9459F,百尺杆饺子,近郊鹿泉市李村,114.347747,38.195696,311,中餐厅,40,28,餐饮,中式餐饮,2,5977.448780732184
182,B2094757D46AA6FC4693,军琪土巴人火锅,桥西区友谊大街(中山路口),114.38896,38.1528,311,火锅店,0,0,餐饮,中式餐饮,0,0.0
183,B2094757D768A6FA4298,意大利冰淇淋店,桥西区友谊大街(近水上公园),114.38896,38.1528,311,甜品店,0,0,餐饮,甜点饮品,0,0.0
184,B2094757D768A6FA429E,钟家庄缸炉烧饼,桥西区友谊大街(钟家庄街口),114.38896,38.1528,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
185,B2094757D76AA3F9419C,老六烧烤,桥西区友谊大街,114.38896,38.1528,311,东北菜,0,0,餐饮,中式餐饮,0,0.0
186,B2094757D76AA3F5479A,成都锅魁小吃,桥西区友谊大街(工农路口),114.38896,38.1528,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
187,B2094757D76AA0F4429C,小天地,桥西区友谊大街(近联盟路),114.38896,38.1528,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
188,B2094757D765A0FC4792,托福酒家,桥西区友谊大街(近高教区),114.38896,38.1528,311,河北菜,0,0,餐饮,中式餐饮,0,0.0
189,B2094454D16DA0FB449F,趣捞料理火锅,河北省 石家庄市 藁城机场路与正无路交叉口南行三十米路西,114.720993,38.133628,311,餐饮美食,0,0,餐饮,其它,0,2480.805134680197
190,B209475CD06BA3F54898,远洋城MALL美食城,中山路(长征街口),114.68872,38.26875,311,河北菜,0,0,餐饮,中式餐饮,2,0.0
191,B209475CD064A3FF459E,肯德基 翟营大街店,中山路(翟营大街口),114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
192,B209475CD068A0F84592,老五饭店,藁城市204省道,114.74464,38.12131,311,烧烤,0,0,餐饮,中式餐饮,0,964.1178092317151
193,B2094757D46EA0F8499D,新食界美食天地,长安区中山路东尚MALL4楼美食广场(人民广场东侧),114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
194,B2094757D46AA1F9469C,天津糖敦葫芦,长安区中山路(近博物馆),114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
195,B2094757D46AA6FC419A,温馨川菜馆,长安区中山路126号凯嘉大厦,114.68872,38.26875,311,四川菜,0,0,餐饮,中式餐饮,2,0.0
196,B2094757D46AA6FC4198,乐膳王麻辣烫 康乐街店,长安区中山路(康乐街口),114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
197,B2094757D46AAAF5409E,老丁盖浇饭,长安区中山路(青园街口),114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
198,B2094757D46AAAF54292,鱼酷烤全鱼 中山路店,桥西区中山路(近西二环),114.68872,38.26875,311,烧烤,0,0,餐饮,中式餐饮,2,0.0
199,B2094757D46BA6FA439D,刘记坛肉,中山路中华大街口东侧(近南小胡同),114.6887231,38.2687559,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,2,0.0
200,B2094757D46BAAFC4592,南方渔村,长安区中山路(近建华大街),114.68872,38.26875,311,海鲜酒楼,0,0,餐饮,中式餐饮,2,0.0
201,B2094757D464A5FA479F,88酒吧,桥东区中山路大经街口(近南三条),114.68872,38.26875,311,北京菜,106,31,餐饮,中式餐饮,2,0.0
202,B2094757D465A5FE439D,鱼酷烤全鱼 东尚店,长安区中山路与青园街交叉口向东100米路北东尚2楼,114.68872,38.26875,311,烧烤,0,0,餐饮,中式餐饮,2,0.0
203,B2094757D768A0FC4593,天山雪莲快餐厅,桥东区中山路与北人字街交叉口向西50米路南,114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
204,B2094757D768A0FC4699,好莱屋快餐厅,桥东区中山路与北人字街交叉口向西50米路北,114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
205,B2094757D768A0FD419E,贝奇美食,长安区中山路裕彤体育中心,114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
206,B2094757D769A0F4409C,中山路小肥羊,长安区中山路(近中医院),114.68872,38.26875,311,火锅店,0,0,餐饮,中式餐饮,2,0.0
207,B2094757D769A0F54792,川味苑,长安区中山路126号凯嘉大厦对面,114.68872,38.26875,311,四川菜,0,0,餐饮,中式餐饮,2,0.0
208,B2094757D769A0F54893,东北家常菜,长安区中山路126号凯嘉大厦对面,114.68872,38.26875,311,东北菜,0,0,餐饮,中式餐饮,2,0.0
209,B2094757D76AA3F94292,吉祥馄饨 中山路店,桥东区中山路与平安大街交叉口向北50米路西(市一中对面),114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
210,B2094757D76AA3F4419E,西安羊肉泡馍,长安区中山路(近苏宁电器),114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
211,B2094757D76AA3F5449E,嘎巴脆冰糖葫芦,长安区中山路(近青园),114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
212,B2094757D76AA2FC489D,沙家帮小食店,长安区中山路(煤机街口),114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
213,B2094757D76AA2F9419C,鑫福家常菜,桥东区中山路(休门街口),114.68872,38.26875,311,河北菜,0,0,餐饮,中式餐饮,2,0.0
214,B2094757D76AA2FA439B,西安老马家羊肉泡馍,桥东区中山路(近煤机街),114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
215,B2094757D76AA7FC4993,肯德基 益中店,长安区中山东路188号北国商城益中百货1楼,114.68872,38.26875,311,快餐厅,1,0,餐饮,小吃快餐,2,0.0
216,B2094757D76AABF4469F,热河食府,中山路626号(近时光街),114.68872,38.26875,311,中餐厅,0,0,餐饮,中式餐饮,2,0.0
217,B2094757D76BA2FB429A,芒果树港式甜品,长安区中山路(范光胡同口),114.68872,38.26875,311,甜品店,0,0,餐饮,甜点饮品,2,0.0
218,B2094757D76BA2FB439E,吾饮良品 中山路店,长安区中山路范光胡同12中门口(东尚对面),114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
219,B2094757D76BA6FD4298,鲜果时间,中山路269号东尚广场2楼,114.68872,38.26875,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,2,0.0
220,B2094757D76BA5FF4598,和味拉面 北国店,桥东区中山路北国商城B1层时光隧道(近建设北大街),114.68872,38.26875,311,日本料理,0,0,餐饮,国际餐饮,2,0.0
221,B2094757D76BAAFA4693,鸿福火锅,长安区中山路126号凯嘉大厦底商,114.68872,38.26875,311,火锅店,0,0,餐饮,中式餐饮,2,0.0
222,B2094757D76BAAFA479E,阿玛祖,桥东区中山路南花园步行街,114.68872,38.26875,311,韩国料理,0,0,餐饮,国际餐饮,2,0.0
223,B2094757D76BAAFB439B,麻辣诱惑,长安区中山路(育才街口),114.68872,38.26875,311,四川菜,1,0,餐饮,中式餐饮,2,0.0
224,B2094757D76BAAF44998,纯紫薯饼,桥东区中山路(煤机街口),114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
225,B2094757D765A1F4489A,汤正发快餐,长安区中山路126号凯嘉大厦底商,114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
226,B2094757D765A1F54098,老北京铜锅,长安区中山路(民心河口),114.68872,38.26875,311,火锅店,0,0,餐饮,中式餐饮,2,0.0
227,B2094757D765A1F54293,九和西点,长安区中山路(近东尚),114.68872,38.26875,311,甜品店,0,0,餐饮,甜点饮品,2,0.0
228,B2094757D765A0FC489E,土家酱香饼,长安区中山路(近天元商城),114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
229,B2094757D765A0FD4293,重庆成明火锅城,桥东区中山路(南小街口),114.68872,38.26875,311,火锅店,0,0,餐饮,中式餐饮,2,0.0
230,B2094757D765A0FE439F,菜根香川菜坊,长安区中山路东尚底商,114.68872,38.26875,311,四川菜,0,0,餐饮,中式餐饮,2,0.0
231,B2094757D765A5F9489A,珍满福兰州牛肉拉面 谈固店,中山路532号保龙仓家乐福内,114.6887231,38.2687559,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,2,0.0
232,B2094757D46CABFA499F,老酒川菜坊,长安区中山路(近休门街),114.68872,38.26875,311,四川菜,0,0,餐饮,中式餐饮,2,0.0
233,B2094753D36EA3F54698,一茶一坐(先天下店),中山路先天下3楼,114.68872,38.26875,311,茶艺馆,0,0,餐饮,甜点饮品,2,0.0
234,B2094751DB6EA6F8439C,三角烧(中山路店),桥东区中山路石家庄饭店,114.68872,38.26875,311,甜品店,0,0,餐饮,甜点饮品,2,0.0
235,B2094751DB6EA5FD479F,加洲牛肉面,桥西区中山路火车站西广场,114.68872,38.26875,311,快餐厅,1,0,餐饮,小吃快餐,2,0.0
236,B2094751DB6EAAFA469E,山楂树,长安区中山路(近省博物馆),114.68872,38.26875,311,餐饮美食,0,0,餐饮,其它,2,0.0
237,B2094751DB68A0FB409F,川味饭店,长安区中山路(平安北大街口),114.68872,38.26875,311,四川菜,0,0,餐饮,中式餐饮,2,0.0
238,B2094751DB69A3FA4193,川南菜馆,长安区中山路326号先天下2楼(近育才街),114.68872,38.26875,311,四川菜,0,0,餐饮,中式餐饮,2,0.0
239,B2094751DB6AA0FF4998,天天乐快餐,近郊正定县正无路(近诸福屯派出所),114.6542,38.15358,311,快餐厅,0,0,餐饮,小吃快餐,0,5125.73293138326
240,B2094751DB6AA4F54193,九禾西点,裕华区中山路(建华大街口西侧),114.68872,38.26875,311,甜品店,0,0,餐饮,甜点饮品,2,0.0
241,B2094751DB6BABF9469B,塞纳左岸咖啡,近郊正定县正定国际机场1楼大厅,114.6995,38.27807,311,咖啡厅,0,0,餐饮,甜点饮品,2,373.76281078173866
242,B2094751DB6BAAF5499A,福建沙县小吃,长安区中山路(育才街口),114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
243,B2094751DB65A2F5499F,驴肉火烧,长安区中山路(建华大街西侧),114.68872,38.26875,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
244,B2094751DB6CABFB469F,巴味轩,桥东区中山路美生堂(南小街口),114.68872,38.26875,311,火锅店,0,0,餐饮,中式餐饮,2,0.0
245,B2094751D268A5F54493,必胜客(新北国店),河北省石家庄市中山路188号北国电器城,114.6887231,38.2687559,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
246,B2094751D268A5F5459A,必胜客(人民店),中山路139号人民商场1层,114.6887231,38.2687559,311,快餐厅,0,0,餐饮,小吃快餐,2,0.0
247,B2094656D368A0FF499E,正蓝旗蒙古营饭店,,114.69566,38.27619,311,综合酒楼,3,0,餐饮,中式餐饮,2,395.04031722325146
248,B2094757D56FA2FA4193,东星饭店,中国河北省正定县G107,114.63051568,38.22821072,311,中餐厅,6,0,餐饮,中式餐饮,2,5882.914300601687
249,B2094757D76AA2FF479B,爱多芙台湾甜品,中山路306号石家庄饭店正门东侧(博物馆西侧),114.68872,38.26875,311,糕饼店,16,10,餐饮,甜点饮品,2,0.0
250,B2094656D365A1F8419D,文有饭店,,114.68561,38.26246,311,中餐厅,4,1,餐饮,中式餐饮,2,373.112099602362
251,B2094757D56FA2FA4799,底家烧烤涮园,中国河北省藁城市S204,114.74031982,38.16894477,311,火锅店,17,4,餐饮,中式餐饮,0,4275.241272720778
252,B2094757D56FA4FA4093,肖华饭庄,中国河北省藁城市S204,114.74285753,38.11275364,311,中餐厅,10,2,餐饮,中式餐饮,0,529.3568383112754
253,B2094450D66BA3F54599,机场路美味斋饭店,河北省 石家庄市 机场路,114.6852,38.2658,311,餐饮美食,1,0,餐饮,其它,2,373.112099602362
254,B2094457D16EA1F9429D,哈根达斯(乐汇城店),河北省 石家庄市 桥东区中山西路11号,114.5956,38.15237,311,餐饮美食,1,1,餐饮,其它,0,1114.9202040035102
255,B2094450D06EA1FC449D,虽然但是,河北省 石家庄市 石家庄,114.81688,38.21272,311,餐饮美食,1,1,餐饮,其它,1,1086.8328112967647
256,B2094457D169A0FD4193,垃圾站,河北省 石家庄市 北京市,114.87173,38.21391,311,餐饮美食,1,1,餐饮,其它,1,3832.54535884737
257,B2094454D169AAFD4892,爱檳果儿,河北省 石家庄市 爱迸发的源泉,114.82833,38.2089,311,餐饮美食,0,0,餐饮,其它,1,1086.8328112967647
258,B209475CD06DA5FA419A,一米阳光休闲会所,无极县无极路(光明街口南侧路西),114.97366,38.17744,311,咖啡厅,2,1,餐饮,甜点饮品,1,0.0
259,B209475CD36BA2FA449B,慕尼黑烤肉,无极县光明街(无极路口南侧路东),114.97366,38.17744,311,自助,0,0,餐饮,小吃快餐,1,0.0
260,B2094752D36AA6FB4099,川福楼,近郊正义街,114.9692,38.17898,311,四川菜,0,0,餐饮,中式餐饮,1,0.0
261,B2094751DB69A3F5439B,无极驴肉烧饼,近郊无极县无极路东首(外环口),115.0068,38.17555,311,快餐厅,0,0,餐饮,小吃快餐,1,1222.6058280388768
262,B2094751DB64A2FA4499,云南过桥米线,近郊无极县幸福街(花园路口北侧),114.9723,38.17879,311,快餐厅,0,0,餐饮,小吃快餐,1,152.92587737465848
263,B2094757D56FA2F94199,巴儒火锅,近郊无极县正义街北侧(近花园街),114.96175,38.1793,311,河北菜,0,0,餐饮,中式餐饮,1,92.90615376552863
264,B2094757D768A0FD449C,云涛饭店,近郊无极县东关村(汽车站对面),114.99289,38.1767,311,河北菜,0,0,餐饮,中式餐饮,1,787.5544491078192
265,B2094757D76AA0F5429C,川福楼香锅店,近郊正义街(近光明小区),114.9692,38.17898,311,火锅店,0,0,餐饮,中式餐饮,1,0.0
266,B2094757D76BA6FD4793,友格福如特 中山西路店,桥西区中山西路202号人民商场6楼,114.97397,38.1792,311,甜品店,0,0,餐饮,甜点饮品,1,70.94027843646144
267,B2094757D765A0FE4399,侯氏涮园 正义街店,近郊无极县正义街,114.9692,38.17898,311,火锅店,0,0,餐饮,中式餐饮,1,0.0
268,B2094656D368A0F8499C,好望角生日蛋糕屋,,114.97478,38.17916,311,糕饼店,27,8,餐饮,甜点饮品,1,70.94027843646144
269,B2094656D368A0F8439F,兰州正宗牛肉拉面(无极路),,114.98368,38.17758,311,中餐厅,25,0,餐饮,中式餐饮,1,23.600754105034746
270,B2094656D368A0F9429B,永昌多味水饺,,114.97357,38.18038,311,特色／地方风味餐厅,3,2,餐饮,中式餐饮,1,135.78836612542378
271,B2094656D368A0F84399,小香驴火锅,,114.98395,38.17758,311,火锅店,0,0,餐饮,中式餐饮,1,23.600754105034746
272,B2094656D368A0F84392,建华快餐,无极东路79,114.98156,38.17754,311,中餐厅,0,0,餐饮,中式餐饮,1,41.97164828954232
273,B2094656D368A0F84393,万事利生日蛋糕,,114.98108,38.17755,311,糕饼店,0,0,餐饮,甜点饮品,1,41.97164828954232
274,B2094656D368A0F8459F,金盛快餐厅,,114.97875,38.17959,311,中餐厅,0,0,餐饮,中式餐饮,1,220.17289478853417
275,B2094455DA6AA7FD4998,无极泰都酒店,河北省 石家庄市 石家庄市无极县建设路,114.96262,38.17978,311,餐饮美食,1,1,餐饮,其它,1,92.90615376552863
276,B2094454D168A5FA4392,德克士,河北省 石家庄市 北京,114.97397,38.17727,311,餐饮美食,0,0,餐饮,其它,1,33.0392091007149
277,B2094457D06AA3FA479C,j,河北省 石家庄市 感觉我,115.04505,38.20836,311,餐饮美食,0,0,餐饮,其它,1,4948.162659934648
278,B2094457D06EA6F8439D,大喜龙虾无极店,河北省 石家庄市 绿荫广场西五十米,114.97609,38.1806,311,餐饮美食,0,0,餐饮,其它,1,196.8495494148059
279,B2094656D368A0F8469E,七汲羊肉馆,,114.97873,38.18157,311,中餐厅,0,0,餐饮,中式餐饮,1,46.77542390992392
280,B2094656D368A0F8469F,郭庄快餐,,114.9787,38.18199,311,中餐厅,0,0,餐饮,中式餐饮,1,46.77542390992392
281,B2094656D368A0F8469C,中义饭店,,114.97866,38.18408,311,中餐厅,0,0,餐饮,中式餐饮,1,232.42369291006588
282,B2094450D069A4FE499B,蜜菓,河北省 石家庄市 无极县光明街,114.97971,38.17715,311,餐饮美食,1,1,餐饮,其它,1,90.60942796491169
283,B2094457D66EABFE419B,蜜菓,河北省 石家庄市 河北省无极县光明街,114.97912,38.17648,311,餐饮美食,11,11,餐饮,其它,1,90.60942796491169
284,B2094454D065A6F54592,是花自然香,河北省 石家庄市 石家庄,115.177047,38.21989,311,餐饮美食,0,0,餐饮,其它,1,4551.688719590781
285,B209475CD068ABFF4693,幸福小馆正宗牛肉板面,深泽县西小街42号(近乐园网吧),115.19941,38.18292,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,1,95.66357982014426
286,B209475CD06DA4FA409D,西河肉糕坊,深泽县建设路(近深泽中学),115.19944,38.18206,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,1,95.66357982014426
287,B2094454D16AAAF5479E,喜利来蛋糕,河北省 石家庄市 深泽县向阳街,115.20386,38.18464,311,餐饮美食,0,0,餐饮,其它,1,0.0
288,B2094454D16AAAF5489A,喜利来蛋糕,河北省 石家庄市 深泽县向阳街,115.20386,38.18464,311,餐饮美食,1,1,餐饮,其它,1,0.0
289,B2094751DB68A4F94498,市政府中晚餐外卖,长安区市政府西口(近石家庄第四医院),115.30932,38.18668,311,快餐厅,0,0,餐饮,小吃快餐,1,9220.047805637525
290,B2094757D46AA6FC499B,湖南会馆,近郊平山县西柏坡(近金辉时代城),113.940882,38.356215,311,湖南菜,0,0,餐饮,中式餐饮,2,0.0
291,B2094757D764A3FC4999,西柏坡农家饭店,近郊平山县西柏坡(近中共中央旧址),113.940882,38.356215,311,河北菜,0,0,餐饮,中式餐饮,2,0.0
292,B2094757D765A5F8419C,秘宗百位屋,近郊平山县西柏坡,113.940882,38.356215,311,河北菜,0,0,餐饮,中式餐饮,2,0.0
293,B2094656D365A6FB469E,天源饭店,,114.02372,38.32006,311,中餐厅,0,0,餐饮,中式餐饮,2,269.7740130380658
294,B2094656D365A4FD439C,西柏坡旅游餐厅,,113.96598,38.37173,311,中餐厅,0,0,餐饮,中式餐饮,2,2786.4831515892583
295,B2094656D365A4F94692,福源饭店,,114.02066,38.31971,311,中餐厅,0,0,餐饮,中式餐饮,2,269.7740130380658
296,B2094656D365A1F54493,西柏坡纪念馆餐厅,,113.94264,38.34183,311,中餐厅,6,3,餐饮,中式餐饮,2,98.47790462463487
297,B2094656D365A6F4419C,柏坡湖餐厅,,113.9399,38.33992,311,中餐厅,3,2,餐饮,中式餐饮,2,13.597496302574712
298,B2094656D365A0F5439C,红旅酒楼,,113.94135,38.33868,311,综合酒楼,0,0,餐饮,中式餐饮,2,187.0942415133265
299,B2094656D365A7F94399,红都酒家,,113.93993,38.34004,311,中餐厅,0,0,餐饮,中式餐饮,2,13.597496302574712
300,B2094656D365A7F44592,红色食府,,113.93793,38.34685,311,中餐厅,2,1,餐饮,中式餐饮,2,693.0424473142358
301,B209475CD06DA5FA409C,八路军餐馆,平山县207国道,113.9234,38.32043,311,快餐厅,0,0,餐饮,小吃快餐,2,2563.1260897624484
302,B209475CD36BA2FA4292,红太阳餐厅,平山县西柏坡温泉城(近温塘镇政府),113.94374,38.34203,311,中餐厅,0,0,餐饮,中式餐饮,2,98.47790462463487
303,B209475CD36FA3FF419D,温泉花溪宾馆餐厅,平山县温塘镇中心广场(近西柏坡),114.00049,38.26473,311,河北菜,1,1,餐饮,中式餐饮,2,385.7159064422861
304,B2094752D26DAAFD409B,平山寓和园私家盛宴饭店,近郊平山县城县标西北斜街88号(老四合院)(鸿宇超市东关店),114.21706,38.2573,311,餐饮美食,0,0,餐饮,其它,2,118.83903810497284
305,B2094757D56FA2FA4599,老婆儿饺子,中国河北省平山县S301,114.2183214,38.2568986,311,中餐厅,0,0,餐饮,中式餐饮,2,118.83903810497284
306,B2094757D76BA7F5499A,西柏坡纪念馆餐厅,平山县,114.202636,38.255718,311,中餐厅,2,1,餐饮,中式餐饮,2,237.9797138865003
307,B2094454D16AA3FC429E,蝴蝶的泪痕,河北省 石家庄市 天津市塘沽区,114.24133,38.3303,311,餐饮美食,0,0,餐饮,其它,2,0.0
308,B2094454D16AA3FC439D,蝴蝶的泪痕,河北省 石家庄市 河北省石家庄市,114.24133,38.3303,311,餐饮美食,0,0,餐饮,其它,2,0.0
309,B209475CD06FA5FF419D,河渠羊肉馆,平山县河渠村(河渠少年军校西侧路北),114.26458,38.33436,311,河北菜,0,0,餐饮,中式餐饮,2,2077.6057298256455
310,B2094751DB65AAFE4898,老张烧饼,近郊灵寿县城关镇就百货大楼门口,114.37662,38.30357,311,快餐厅,0,0,餐饮,小吃快餐,2,357.4959760221739
311,B2094757D76AA6FF4993,正宗牛肉板面,近郊灵寿县汽车站附近(近中山宾馆),114.38853,38.30812,311,快餐厅,0,0,餐饮,小吃快餐,2,907.4520899335146
