OBJECTID,poiid,title,address,lon,lat,city,category_sec,checkin_num,photo_num,category_fst,C1km,C2km,C3km
1130,B2094753DA6EA1FD4599,威远宿舍,工农路与中华大街交叉口,114.47549,38.032146,311,住宅区,0,0,小区,282,1094,2629
1131,B2094753DA6EA1FD479B,维明街256号,维明街256号,114.468259,38.040039,311,住宅区,0,0,小区,260,1323,2512
1132,B2094753DA6EA1FD489B,冀达住宅楼,北宋路21号,114.505563,38.064286,311,住宅区,0,0,小区,181,813,2533
1133,B2094753DA6EA1FE419A,君晓小区,槐按路与西二环交叉口,114.438164,38.02509,311,住宅区,1,0,小区,163,635,1048
1134,B2094753DA6EA1FE419C,省图书馆宿舍,东大街48号,114.50979,38.045742,311,住宅区,0,0,小区,885,1862,3191
1135,B2094753DA6EA1FE439E,电建生活区,新华西路183号,114.437714,38.050828,311,住宅区,1,1,小区,76,429,1168
1136,B2094753DA6EA1FE489F,28中宿舍,泰华街与合作路交叉口,114.463463,38.057883,311,住宅区,0,0,小区,282,972,2176
1137,B2094753DA6EA1FE4893,谈阁街宿舍,青园街与谈阁街交叉口东行50米路南3栋,114.517322,38.04875,311,住宅区,0,0,小区,783,1773,3023
1138,B2094753DA6EA1FF409B,万福家园,翟营大街与南二环交叉口,114.554358,38.001193,311,住宅区,0,0,小区,62,266,709
1139,B2094753DA6EA1FF4199,消防队宿舍,槐安路与中华大街交叉口,114.469728,38.033084,311,住宅区,0,0,小区,212,1204,2509
1140,B2094753DA6EA1FF419C,振头乡政府宿舍,友谊大街与新石路交叉口,114.452895,38.0087,311,住宅区,0,0,小区,188,477,917
1141,B2094753DA6EA1FF4298,科大宿舍,新合街45号,114.457594,38.053447,311,住宅区,0,0,小区,217,875,2143
1142,B2094753DA6EA1FF4499,运管处宿舍,电大街北焦3号院,114.457734,38.062571,311,住宅区,0,0,小区,240,771,1691
1143,B2094753DA6EA1FF469B,龙城国际,桥西区槐安路与红旗大街交叉口西南角,114.459332,38.033456,311,住宅区,0,0,小区,278,977,2229
1144,B2094753DA6EA1FF469E,浙商大厦,圆明路与正东路交汇处,114.499061,38.047288,311,住宅区,0,0,小区,493,1986,3316
1145,B2094753DA6EA1FF469D,诗语雅居,青园街333号,114.516656,38.027912,311,住宅区,0,0,小区,284,1728,3173
1146,B2094753DA6EA1FF479C,鑫源名居,兴凯路与清真寺街交叉口,114.480532,38.050592,311,住宅区,0,0,小区,551,1397,2783
1147,B2094753DA6EA2F8479E,东简良小区,西二环与和平路交叉口西南角,114.424796,38.062419,311,住宅区,0,0,小区,15,107,461
1148,B2094753DA6EA2F8489C,方村新村,翟营南大街与方兴路交叉口,114.534048,38.035324,311,住宅区,2,0,小区,322,1767,3312
1149,B2094753DA6EA2F84998,粮食局宿舍,体育大街225号,114.523544,38.032341,311,住宅区,0,0,小区,352,1870,3402
1150,B2094753DA6EA2F94092,杰岛名城,槐安路与黄山大街交口,114.541794,38.022689,311,住宅区,0,0,小区,475,1194,2366
1151,B2094753DA6EA2F9429F,建国名都,中山东路128号,114.504833,38.043157,311,住宅区,0,0,小区,814,2047,3274
1152,B2094753DA6EA2F9449E,盛世华庭小区,中华大街与仓安路交叉口,114.47329,38.013054,311,住宅区,0,0,小区,178,515,1206
1153,B2094753DA6EA2F9459F,向阳街单位宿舍,平安大街交向阳路西行200米路北,114.500102,38.050144,311,住宅区,0,0,小区,440,2019,3272
1154,B2094753DA6EA2F94593,瑶晨绿岛,工农路与西二环交叉口,114.428025,38.029696,311,住宅区,0,0,小区,65,383,821
1155,B2094753DA6EA2F9479F,东铁大厦,平安北大街18号,114.50243,38.044999,311,住宅区,0,0,小区,704,2049,3276
1156,B2094753DA6EA2F94899,西雅小区,建国路与西二环交叉口西行500米路南,114.4331,38.027202,311,住宅区,1,1,小区,101,517,939
1157,B2094753DA6EA2FA409A,中浩商务楼,建设北大街261号,114.513266,38.056818,311,住宅区,0,0,小区,323,1509,2662
1158,B2094753DA6EA2FA419D,世达园,槐中路73号,114.536762,38.028994,311,住宅区,0,0,小区,481,1483,3065
1159,B2094753DA6EA2FA429F,天维花园,东岗路和体育大街交口,114.542159,38.015978,311,住宅区,0,0,小区,273,1037,1793
1160,B2094753DA6EA2FA439B,地理所宿舍,青园街与东岗路交口北行100米路西,114.517847,38.015716,311,住宅区,0,0,小区,233,886,1944
1161,B2094753DA6EA2FA469B,光彩公寓,平安北大街于阜康路交口,114.500617,38.049122,311,住宅区,0,0,小区,512,2040,3295
1162,B2094753DA6EA2FA4799,憩园大厦,清真寺街1号,114.481176,38.048725,311,住宅区,0,0,小区,611,1431,2853
1163,B2094753DA6EA2FA4893,土产公司宿舍,长征街97号,114.504404,38.058398,311,住宅区,0,0,小区,274,1302,2963
1164,B2094753DA6EA2FB419B,棉一东区,健康路与建设大街交叉口,114.504597,38.048311,311,住宅区,1,0,小区,607,1929,3266
1165,B2094753DA6EA2FB419E,三鹿宿舍,和平路与西三庄街交叉口,114.445117,38.062875,311,住宅区,0,0,小区,120,525,1109
1166,B2094753DA6EA2FB429B,民惠城,中华北大街128号,114.476981,38.060662,311,住宅区,1,0,小区,321,1099,2230
1167,B2094753DA6EA2FB439C,盛世华庭三期,新石中路与维明大街交叉口,114.472035,38.01231,311,住宅区,0,0,小区,187,509,1169
1168,B2094753DA6EA2FB4493,随园,育才街与东岗路交叉口,114.518352,38.013409,311,住宅区,0,0,小区,208,756,1657
1169,B209475DD768ABFE499F,善水怡园,体育南大街和308国道交叉口东南角,114.53577513,37.99159371,311,住宅区,0,0,小区,6,110,418
1170,B2094752D56CA6F94093,城南春天,桥西区城角街与育新路交口东南角,114.44428,38.011752,311,住宅区,0,0,小区,93,436,922
1171,B2094752D56CA6F9419B,翰林天润,桥西区石铜路428号,114.429924,37.993136,311,住宅区,0,0,小区,2,6,110
1172,B2094752D56CA6FA4298,嘉悦中心,桥东区槐安路2号,114.494066,38.021895,311,住宅区,0,0,小区,161,758,2352
1173,B2094752D56CA5FC459A,阆苑福园,和平西路与友谊大街交口西侧300米路北,114.452004,38.061574,311,住宅区,0,0,小区,164,653,1500
1174,B2094752D56CA5F44498,君廷上院,维明大街与支农路交口西行100米路南,114.469213,38.030583,311,住宅区,0,0,小区,164,1138,2405
1175,B2094752D56CA4FA419A,塔坛国际商贸城,胜利南大街与南二环交口西南角,114.487667,37.999815,311,住宅区,1,1,小区,17,150,642
1176,B2094752D56CA4F5459A,龙强印象,南二环与石铜路交叉口南行3000米路西,114.434452,37.998057,311,住宅区,0,0,小区,1,46,291
1177,B2094752D56CABF5439D,国赫金茂府,槐中路与青园街交叉口(亚太大酒店南侧),114.518566,38.027811,311,住宅区,0,0,小区,307,1664,3172
1178,B2094752D56CAAFF419D,新合国际,仓丰路与仓兴街交叉口西南角(新平安医院东行300米路南),114.508307,37.992138,311,住宅区,1,0,小区,2,85,348
1179,B2094752D56DA3FD429A,翡翠家园,胜利大街与华新路交叉口北行50米路西,114.503417,38.064683,311,住宅区,0,0,小区,163,781,2568
1180,B2094752D56CA6FC4899,福邸,桥西区裕华西口与城角街交口西行300米路北北行100米路西,114.43943,38.03687,311,住宅区,0,0,小区,216,697,1161
1181,B2094750D569ABFB4598,志诚华府,石铜路与新石南路交叉口西北角,114.449072,38.009031,311,住宅区,3,3,小区,135,435,910
1182,B2094750D569AAF8469F,金世界,桥西区自强路与南小街交叉口(金谷大厦对面),114.483333,38.037647,311,住宅区,7,5,小区,537,1374,2933
1183,B2094750D569AAFA409B,金海雲庭,中华大街新华路交口西100米路北紧邻儿童活动中心,114.476113,38.048508,311,住宅区,0,0,小区,573,1411,2616
1184,B2094750D569AAFA429C,37度,石铜路与南二环交叉口东南角,114.444781,38.004384,311,住宅区,5,2,小区,45,287,653
1185,B2094750D569AAF4469F,阳光印象,石铜路过南二环南行800米路东,114.445005,38.001803,311,住宅区,0,0,小区,33,237,583
1186,B2094750D56AA3FC4898,宏基花园广场,石家庄联盟西路368号(高柱家具市场对面),114.464883,38.07875,311,住宅区,5,3,小区,126,570,1099
1187,B2094750D56AAAFB479A,柏悦国际,中华南大街与新石南路交口北国超市东行50米路南,114.476595,38.008066,311,住宅区,0,0,小区,114,416,936
1188,B2094750D56AAAF54893,滨河悦秀,正定新区正定县南外环与成德街交口西北角,114.490585,38.044576,311,住宅区,0,0,小区,520,1747,3249
1189,B2094750D56BA2FB499F,尚水苑,新华西二环与翔翼路交叉口东北角(省边防总队东侧),114.437695,38.071699,311,住宅区,4,3,小区,52,248,680
1190,B2094750D56BA1FC4999,金水湾,桥西区红旗大街与南三环交口南行1500米路西,114.459085,38.003772,311,住宅区,0,0,小区,144,415,692
1191,B2094750D56BA1FF419C,佳地佳座,中山路与平安大街交口北行500米路东,114.501625,38.045252,311,住宅区,0,0,小区,668,2056,3287
1192,B2094750D56BA0FD4893,水岸名都,谈固大街南沿线与308国道交口东北角,114.548264,37.987504,311,住宅区,0,0,小区,3,31,206
1193,B2094750D56BA7FE4798,怀特翰墨儒林,育才街槐安路交口南行100米路西,114.52775,38.016823,311,住宅区,58,43,小区,223,1067,2120
1194,B2094750D56BA7F84793,华飞捷座,桥西中山路与西里街交叉口东南角,114.457071,38.042134,311,住宅区,1,0,小区,209,1038,2213
1195,B2094750D56BA6FB4293,华基君程,槐安路与平安大街交口西北角(东风路两侧),114.501239,38.023585,311,住宅区,87,23,小区,227,867,2761
1196,B2094750D56BA5F8419A,乐橙商务广场,桥西槐安路与西二环交口西行100米路南,114.434701,38.02301,311,住宅区,2,1,小区,120,427,934
1197,B2094750D56BA5F8449A,万信缘溪豪庭,石家庄北城路35号(水上公园南临),114.458139,38.074058,311,住宅区,4,2,小区,159,607,1187
1198,B2094750D56BA5F8459D,海龙湾,桥西红旗南大街与学院路西行200米,114.456723,38.003298,311,住宅区,0,0,小区,128,390,677
1199,B2094750D56BA4FB4298,玫瑰湾,建设大街与塔南路交叉口东行100米路北,114.515577,38.00613,311,住宅区,1,1,小区,146,440,1111
1200,B2094750D56BAAFE429B,世纪公馆,裕华路与时光街交口东南角,114.428583,38.034098,311,住宅区,0,0,小区,69,380,843
1201,B2094750D564A3FD459B,军蔷苑,桥西西二环与槐安路交汇处东北角,114.437761,38.024692,311,住宅区,0,0,小区,150,622,1030
1202,B2094750D564A3FE4793,纯棉时代,新石中路与石铜路交汇处路北,114.455566,38.014457,311,住宅区,7,5,小区,219,638,1161
1203,B2094750D564A3F8419C,闻璟,苑东街与建国路交汇处东行100米路南,114.418831,38.036194,311,住宅区,0,0,小区,28,177,533
1204,B2094750D564A3F8429C,圣和城,新华集贸批发市场新华路地下双首层商铺西起中华大街至公里街,114.481788,38.047821,311,住宅区,0,0,小区,615,1457,2970
1205,B2094750D564A3F4489D,栗水清苑,建设大街与南二环交叉口南行500米路东,114.547749,37.996974,311,住宅区,3,2,小区,27,149,636
1206,B2094750D564A1F94299,福安门,桥西区新石北路与时光街交叉口西南角,114.427993,38.018429,311,住宅区,194,0,小区,29,172,734
1207,B2094750D564A0FD479E,良城御景,石家庄市南二环与石铜路交叉口南行200米路西,114.444934,38.003518,311,住宅区,0,0,小区,38,267,643
1208,B2094750D564A7FF479E,时代星城,桥西石铜路与南三环交口东南角,114.43133,37.993423,311,住宅区,0,0,小区,2,7,137
1209,B2094750D564A7FB429C,清华公馆,育才街与东岗路交口东北角,114.529188,38.015944,311,住宅区,0,0,小区,208,1016,1957
1210,B2094750D564A7F5499F,大乘公馆,桥东区裕华路与大径街交叉口东北角,114.497139,38.036577,311,住宅区,0,0,小区,389,1829,3285
1211,B2094750D564A6FF479D,旭东商务大厦,向阳路与大经街交口东南角,114.497309,38.049655,311,住宅区,0,0,小区,379,1866,3312
1212,B2094750D564A6F94698,水上丽景,新华友谊北大街319号,114.454433,38.072365,311,住宅区,0,0,小区,153,541,1149
1213,B2094750D564A6FA409E,水岸江城,鹿泉中山路西三环新修迎宾翠屏路，南水北调西岸,114.489555,38.044847,311,住宅区,0,0,小区,532,1732,3296
1214,B2094750D564A5FC459D,元隆国际中心,桥东区光华路15号,114.509404,38.058716,311,住宅区,0,0,小区,305,1344,2757
1215,B2094750D564A5FF489E,金正君庭,桥东东风路123号(东风路与建设大街交口西行50米路北),114.511185,38.025647,311,住宅区,1,0,小区,306,1403,3001
1216,B2094750D564A5FB4799,万和上院,桥西新石南路与石铜路交叉口南行80米路东,114.449475,38.008201,311,住宅区,0,0,小区,137,432,887
1217,B2094656D365A3FF4792,供电局宿舍,胜利北街171号,114.50515,38.06443,311,住宅区,1,1,小区,178,816,2532
1218,B2094656D365A3F84893,自来水公司宿舍,,114.48315,38.05173,311,住宅区,1,0,小区,457,1414,2935
1219,B2094656D365A2FD4993,邮电园西区,,114.50671,38.02362,311,住宅区,0,0,小区,274,980,2718
1220,B2094656D365A2FE479B,孙村淳德园,,114.51232,38.01352,311,住宅区,1,0,小区,170,740,1525
1221,B2094656D365A1FD4699,友谊公寓,,114.45083,38.0478,311,住宅区,0,0,小区,176,846,1937
1222,B209475DD768ABFE4592,钟秀花园,新华区和平西路与友谊北大街交叉口北行200米路西,114.45324896,38.06138819,311,住宅区,11,8,小区,201,676,1599
1223,B209475DD768A4FB469C,华贸中心,中华南大街与新石北路交口(国客酒店对面),114.47678816,38.01802192,311,住宅区,0,0,小区,165,641,1721
1224,B209475DD768A4F94899,一中官邸,中山路与长征街交口北行30米路西,114.50527324,38.04416355,311,住宅区,0,0,小区,825,2013,3241
1225,B209475DD768A4FE4299,燕港美域,桥西区槐安路与时光街交口西行200米路北,114.42425965,38.02510635,311,住宅区,1,1,小区,49,202,645
1226,B209475DD768A5F54692,时光城,建通街与仓丰路交口南行500米路西,114.50007,37.990819,311,住宅区,0,0,小区,3,50,318
1227,B209475DD768A5FB4298,天水丽城二期,石家庄市桥西区时光街与新石北路交口,114.42830588,38.019027,311,住宅区,0,0,小区,41,182,745
1228,B209475DD768A5F94298,中大国际,和平路与新胜利大街交叉口北行500米路东,114.49942588,38.05581269,311,住宅区,0,0,小区,199,1463,3198
1229,B209475DD768A5FC449C,肯彤国际,建设大街与光华路交叉口北行100米路西,114.511034,38.059522,311,住宅区,0,0,小区,269,1321,2603
1230,B2094656D365A1FA4393,一建生活区(和平庄园东南),和平西路557,114.44841,38.06322,311,住宅区,43,18,小区,134,592,1207
1231,B209475DD768A6F5439E,朝外中心,青园街与石栾路交叉口西南角,114.517622,38.001979,311,住宅区,0,0,小区,85,313,842
1232,B2094656D365A0FC4299,河北省机械供销公司家属院,友谊北大街130,114.45239,38.0525,311,住宅区,0,0,小区,177,864,1856
1233,B2094656D365A2FA4092,石家庄市粮食机械厂宿舍,,114.50183,38.0101,311,住宅区,0,0,小区,134,461,1138
1234,B2094656D365A2FF4699,河北省劳动保护教育中心宿舍,国泰街21,114.43965,38.05519,311,住宅区,3,1,小区,98,439,1129
1235,B2094656D365A7FF4492,河北省物资学校宿舍,国泰街29,114.43957,38.05601,311,住宅区,3,0,小区,100,436,1120
1236,B2094656D365A7F44998,包装公司宿舍,西三庄街8,114.44524,38.06671,311,住宅区,0,0,小区,88,514,1008
1237,B2094656D365A6FD489E,铁路二十二宿舍,,114.47894,38.04451,311,住宅区,0,0,小区,650,1338,2783
1238,B2094656D365A7F5459B,蓝天小区,新石南路336,114.45001,38.00716,311,住宅区,3,1,小区,131,409,808
1239,B2094656D365A6F94998,殡管处宿舍,,114.45053,38.01169,311,住宅区,12,6,小区,188,526,1010
1240,B2094656D365A6FB409A,体院宿舍,华清街65,114.53902,38.03091,311,住宅区,0,0,小区,452,1497,3062
1241,B2094656D365A6FB4999,市电信局小区,中华北大街74,114.47642,38.04927,311,住宅区,0,0,小区,550,1383,2612
1242,B2094656D365A5FE409F,小区(国客大酒店西南),,114.47663,38.01849,311,住宅区,1,0,小区,164,664,1793
1243,B2094656D365A5F94792,以岭宿舍(河北省公路工程质量监督站东),振岗路118,114.44009,38.02132,311,住宅区,50,3,小区,120,598,1064
1244,B2094656D365A5FB409B,橡胶三厂宿舍,仓兴街3,114.50845,38.00965,311,住宅区,0,0,小区,154,529,1118
1245,B2094656D365A4FC4399,河北省五交化公司宿舍,石栾路16,114.5095,38.00906,311,住宅区,0,0,小区,146,510,1094
1246,B2094656D365A5F4409D,轴承厂宿舍,市庄路23,114.48149,38.06378,311,住宅区,0,0,小区,186,943,2193
1247,B2094656D365A4FA429D,东二教新村,,114.49446,38.01802,311,住宅区,0,0,小区,130,599,1845
1248,B2094656D365A4FA4293,石家庄市燃料公司宿舍,,114.51156,38.03141,311,住宅区,0,0,小区,377,1743,3224
1249,B2094656D365A4FA499E,北焦宿舍楼六号院(北门),朝阳路66,114.45498,38.06884,311,住宅区,0,0,小区,163,639,1256
1250,B2094656D365A4FB409D,建华商场宿舍(南门),塔南路19,114.49514,38.01182,311,住宅区,1,0,小区,95,502,1187
1251,B2094656D365A4F4479E,桥东粮站宿舍(北门),光明路12,114.49266,38.03681,311,住宅区,0,0,小区,406,1699,3115
1252,B2094656D365A4F44999,河北科技出版社小区(东门),市庄路65,114.47929,38.06403,311,住宅区,5,4,小区,213,960,2143
1253,B2094656D365A4F5409F,柏林庄园第一生活区(南门),,114.48304,38.07181,311,住宅区,20,8,小区,203,654,1638
1254,B2094656D365A4F5409D,石家庄市化炭局家属院,,114.44796,38.04957,311,住宅区,1,1,小区,157,740,1692
1255,B2094656D365A4F5479C,河北省外贸住宅小区(和平西路),,114.4457,38.05639,311,住宅区,8,5,小区,159,612,1333
1256,B2094656D365A4F5499B,御景园(南门),,114.50396,38.0597,311,住宅区,1,1,小区,244,1197,2906
1257,B2094656D365ABFC439C,石家庄乳业集团公司宿舍(西三庄街),西三庄街15,114.44673,38.06555,311,住宅区,41,10,小区,116,570,1083
1258,B2094656D365ABFC4993,栗新小区(南门),栗胜路65,114.49836,38.05116,311,住宅区,0,0,小区,282,1847,3276
1259,B2094656D365ABFD439A,体院宿舍(东门),华清街65,114.53959,38.03084,311,住宅区,1,1,小区,447,1490,3027
1260,B2094656D365ABFD4399,华夏家园B区(东门),,114.49552,38.02384,311,住宅区,0,0,小区,177,904,2665
1261,B2094656D365ABFD439E,信通花园(南门),,114.48394,38.06682,311,住宅区,1,0,小区,190,861,2081
1262,B2094656D365ABFD469A,元南小区(北门),建胜路28,114.49761,38.01981,311,住宅区,2,0,小区,196,663,2280
1263,B2094656D365ABFD4799,国泰小区(西门),,114.48834,38.0218,311,住宅区,0,0,小区,114,742,2198
1264,B2094656D365ABFD479C,世纪康居(东门),平安南大街46,114.50168,38.0311,311,住宅区,2,1,小区,342,1600,3285
1265,B2094656D365ABFE419A,胜利小区温馨园(南门),塔南路27,114.49627,38.01183,311,住宅区,2,1,小区,105,499,1222
1266,B2094656D365ABFE449A,怀特嘉园(西门),,114.52885,38.02611,311,住宅区,3,1,小区,392,1419,3220
1267,B2094656D365ABFE449E,新华服装厂宿舍(西门),,114.47763,38.06179,311,住宅区,0,0,小区,272,1069,2187
1268,B2094656D365ABFE4698,邮电园西区(东门),,114.5068,38.02367,311,住宅区,0,0,小区,275,985,2722
1269,B2094656D365ABFE4798,市有线广播电视台宿舍(北门),,114.50936,38.01979,311,住宅区,0,0,小区,255,851,2441
1270,B2094656D365ABFF4099,石家庄市燃料公司宿舍(东门),,114.51169,38.03142,311,住宅区,0,0,小区,377,1748,3213
1271,B2094656D365ABF8439C,新华服装厂宿舍,中华北大街173,114.47845,38.06166,311,住宅区,8,0,小区,267,1084,2238
1272,B2094656D365ABF8459D,石家庄铁路地区第九单身职工宿舍,,114.48491,38.05535,311,住宅区,0,0,小区,294,1348,2944
1273,B2094656D368AAFB489B,北焦宿舍楼二号院,电大街69,114.45903,38.0656,311,住宅区,1,0,小区,254,792,1509
1274,B2094656D369A0FA4992,世纪康居,平安南大街46,114.50096,38.03119,311,住宅区,0,0,小区,331,1610,3297
1275,B2094656D369A6F9489F,制镜厂宿舍,南长街49,114.48491,38.03242,311,住宅区,1,1,小区,251,1259,2847
1276,B2094656D369A6F9489C,宝仓苑,南长街49,114.48491,38.03241,311,住宅区,3,1,小区,251,1259,2848
1277,B2094656D369A6FA449A,二印生活小区,槐安西路23,114.48365,38.02541,311,住宅区,1,0,小区,132,854,2485
1278,B2094656D36AA7F54499,铁路五十四宿舍,,114.50276,38.01266,311,住宅区,177,118,小区,172,545,1360
1279,B2094656D36AABF84393,科技厅生活区,青园街225,114.51871,38.02592,311,住宅区,154,123,小区,301,1549,3030
1280,B2094656D36AAAF8419E,石家庄建设集团有限公司宿舍(石家庄市直机关幼儿园南),休门街62,114.50616,38.02708,311,住宅区,0,0,小区,297,1403,3080
1281,B209475DD768A6F84498,凌透花园2期,石丰路与天山大街北延线西北角,114.500885,38.043765,311,住宅区,0,0,小区,675,2071,3328
1282,B209475DD768A6FE4499,鑫界9号院,石家庄市桥西区时光街和振岗路交口,114.42889448,38.02155649,311,住宅区,2,1,小区,48,249,770
1283,B209475DD768A6FD409B,旺角国际,红旗大街与新石北路交口西行40米路南,114.47822571,38.02916266,311,住宅区,0,0,小区,242,1024,2511
1284,B2094656D36BA0F54693,二毛宿舍,,114.52011,38.01077,311,住宅区,20,10,小区,213,661,1490
1285,B2094656D36BA7F44099,石家庄市城建职工中等专业学校宿舍,,114.50726,38.01944,311,住宅区,0,0,小区,260,785,2366
1286,B2094656D364A2FC4698,东风小区(休门街),,114.50576,38.02653,311,住宅区,225,8,小区,276,1340,3029
1287,B2094656D36BABFD449F,石家庄市石棉制品厂宿舍,兴苑街29,114.53767,38.02615,311,住宅区,2,2,小区,516,1271,2840
1288,B2094656D36BABFD459B,石家庄市无线电三厂宿舍,兴苑街39,114.53785,38.02456,311,住宅区,2,0,小区,512,1206,2711
1289,B2094656D364A4FB409D,元南小区市土地局宿舍,建胜路26,114.49845,38.01931,311,住宅区,2,1,小区,198,644,2259
1290,B2094656D364A4FB4093,胜利小区明珠园(南门),,114.49279,38.01174,311,住宅区,1,0,小区,79,483,1221
1291,B2094656D364AAFE489D,食品二厂宿舍(西门),中华北大街193,114.4777,38.0659,311,住宅区,0,0,小区,235,887,2011
1292,B2094656D364AAF94799,东风小区(东门),,114.5066,38.02665,311,住宅区,0,0,小区,307,1398,3068
1293,B2094656D364AAFF4198,商标印刷厂工艺美术总公司宿舍(东门),,114.50148,38.01695,311,住宅区,0,0,小区,209,605,1879
1294,B2094656D364ABF8449A,河北省植保站宿舍,,114.53767,38.02809,311,住宅区,0,0,小区,502,1440,2993
1295,B2094656D06CA2F54198,西美小区,七星桥,114.56313,38.02286,311,住宅区,665,326,小区,171,820,1619
1296,B2094757D16AA7F44093,国瑞园,建设北大街与胜利北大街南200米路西,114.51090765,38.069503293,311,住宅区,757,311,小区,203,587,1651
1297,B2094656D06CA2FB499D,银龙小区,东二环与跃进路交叉口,114.57755,38.0505,311,住宅区,850,337,小区,112,320,951
1298,B2094656D36BA5FF469C,国际城(槐北路),槐北路416,114.56443,38.03152,311,住宅区,419,199,小区,221,934,1750
1299,B2094656D36BA7FA4993,雅清苑,塔南路200号,114.56912,38.00547,311,住宅区,1202,357,小区,23,219,581
1300,B2094656D365A1FD449F,建明小区(谈固南大街),,114.56247,38.03801,311,住宅区,410,159,小区,284,988,1700
1301,B2094757D56FA1FA459A,北城国际(南区),中国河北省石家庄市区丰收路,114.51907091,38.07170058,311,住宅区,2912,1641,小区,143,503,1241
1302,B2094656D365ABFF499E,尚东绿洲,谈固大街东岗路,114.56639,38.01489,311,住宅区,1069,473,小区,98,473,1068
1303,B2094656D36BA7FB419A,卓达书香园(塔南路),,114.55963,38.00658,311,住宅区,1455,630,小区,104,359,879
1304,B2094656D06CA2F9419D,安苑小区,方兴路77号,114.56726,37.99019,311,住宅区,476,192,小区,1,33,169
1305,B2094656D365A4F4489C,瑞国花园(北门),,114.55711,38.05422,311,住宅区,138,43,小区,192,646,1332
1306,B2094656D365A0FB419E,银通小区(谈固东街),谈固东街132,114.57037,38.02864,311,住宅区,200,88,小区,141,591,1592
1307,B2094656D364A3FE469C,华宸怡园,中山东路666,114.58406,38.04321,311,住宅区,932,343,小区,74,271,784
1308,B2094656D364ABFE489C,金马小区(谈固南大街),谈固南大街224号,114.56314,38.02765,311,住宅区,590,166,小区,202,912,1743
1309,B2094656D365A2FA4393,国际名邸,石家庄胜利北大街和光华路交汇处,114.56191,38.03607,311,住宅区,645,272,小区,314,1056,1815
1310,B2094656D364ABFF419B,谈固新村(中山东路),中山东路600,114.57508,38.04382,311,住宅区,503,161,小区,160,523,1139
1311,B2094656D365A5F84098,国大全城(希望绿洲公园东北),,114.57604,38.01495,311,住宅区,672,212,小区,54,285,768
1312,B2094757D16BA1F44392,石府小区,石家庄槐中路462号,114.551164,38.028956,311,住宅区,277,68,小区,399,1335,2201
1313,B2094656D06CA2F44292,亚龙花园,石家庄胜利北大街和光华路交汇处,114.55358,38.07148,311,住宅区,851,318,小区,21,164,534
1314,B2094757D16DABFA459E,冀兴尊园,长安区和平路和广安大街交叉口北侧,114.542876657,38.0510821625,311,住宅区,379,154,小区,192,949,2324
1315,B2094656D36BA7F94992,东方观邸,谈固南大街161号,114.57334,38.01599,311,住宅区,329,177,小区,60,334,922
1316,B2094656D364ABFD4998,神兴小区(东岗路),东岗路132,114.5579,38.01511,311,住宅区,266,61,小区,186,702,1415
1317,B2094757D16CA2FA4398,空中花园,桥东区石市翟营南大街与塔南路交叉口(六路终点站南行200米),114.55449906,38.00919818,311,住宅区,8252,4093,小区,132,514,1249
1318,B2094656D36BA6FB4299,国际城(槐中路),裕华东路与谈固大街交汇处,114.571283,38.031583,311,住宅区,2304,1005,小区,129,585,1523
1319,B2094757D56FA0F9409C,西美第五大道,中国河北省石家庄市区,114.56465603,38.02374756,311,住宅区,4237,2383,小区,172,747,1657
1320,B2094656D36BAAFC4298,金谈固家园(中山东路),中山东路600号,114.57373,38.04444,311,住宅区,2966,1319,小区,153,553,1136
1321,B2094656D365ABFF439B,中景.盛世长安,长安区和平东路与翟营大街交叉口西北角(紧邻和平世家),114.55053,38.05399,311,住宅区,2444,1051,小区,220,654,1676
1322,B2094656D06CA1FC479E,书香华苑,和平路与建华大街交叉口,114.54471,38.05414,311,住宅区,776,373,小区,158,723,2059
1323,B2094656D36BA7F94492,新天地自然康城,长安区塔北路99号,114.56038,38.01145,311,住宅区,1816,1385,小区,143,496,1157
1324,B2094656D364A3FF4898,亚龙花园北翟营新村,石家庄胜利北大街和光华路交汇处,114.55737,38.06901,311,住宅区,297,83,小区,17,175,647
1325,B2094656D36BA7FA4093,小马新村,东岗路293,114.56079,38.01681,311,住宅区,594,253,小区,181,737,1397
1326,B2094656D365ABFE469F,路劲蓝郡,长安区和平路和广安大街交叉口北侧,114.57597,38.0165,311,住宅区,386,162,小区,62,304,837
1327,B2094656D365A0F44792,新浩城,建设北大街261号,114.51309,38.06516,311,住宅区,536,205,小区,189,798,2198
1328,B2094656D365ABF84193,水木青城(十里大街),,114.57524,38.07096,311,住宅区,164,45,小区,56,84,306
1329,B2094656D06CA1FD439A,石门小区,翟营大街326号,114.55287,38.02905,311,住宅区,374,122,小区,379,1313,2107
1330,B2094656D36BA6FB479B,美景东方,石家庄胜利北大街和光华路交汇处,114.57577,38.02602,311,住宅区,404,179,小区,89,378,1184
1331,B2094757D064A6F54893,国际城一期,石家庄槐北路416号,114.563029,38.032518,311,住宅区,188,88,小区,222,997,1792
1332,B2094656D365A4F9429E,金马国际,石家庄胜利北大街和光华路交汇处,114.55503,38.02228,311,住宅区,76,22,小区,282,1088,1821
1333,B2094656D365A0FF419C,依水苑,和平东路273号,114.54209,38.05871,311,住宅区,233,116,小区,64,633,1707
1334,B2094656D365A2F94999,清木苑,跃进路与谈固北大街交叉口,114.56269,38.051567,311,住宅区,343,110,小区,172,705,1234
