OBJECTID,poiid,title,address,lon,lat,city,category_sec,checkin_num,photo_num,category_fst,foodT,cluster
7827,B209475CD36EA4FD489E,西美咖啡吧,建设南大街6号西美商务酒店1楼(近北国商城),114.511430000000004,38.041539999999998,311,咖啡厅,0,0,餐饮,甜点饮品,0
7828,B209475DD46EABFE4498,ManualFocusCoffee,建设南大街18号，浩谦教育院内,114.516990000000007,38.037630999999998,311,餐饮美食,77,68,餐饮,其它,0
7829,B2094753D164A7FD489B,慢茶石家庄民族路步行街店,民族路鑫源童装广场南门口,114.486953999999997,38.044896999999999,311,冷饮店,1,0,餐饮,甜点饮品,0
7830,B2094753D56EABFD4392,忆品留香干锅鸭头,胜利北街与铁院北路交叉口东南角，派乐斯南临,114.524955000000006,38.086588999999996,311,餐饮美食,1,0,餐饮,其它,0
7831,B2094753D76AA7FE429C,Table8,石家庄市桥东区平安大街(中山路口北侧路东),114.501485000000002,38.043399000000001,311,中餐厅,2,1,餐饮,中式餐饮,0
7832,B2094753D76AA4F84293,味增骨汤拉面(北国益元店),石家庄市新华区联盟路北国益元百货1楼商底(泰华街口),114.462980000000002,38.079070000000002,311,快餐厅,1,1,餐饮,小吃快餐,0
7833,B2094753D76AA2F54198,塞上江南,石家庄市新华区中华北大街(近高柱路),114.477850000000004,38.067695000000001,311,河北菜,3,3,餐饮,中式餐饮,0
7834,B2094753D76AA1FF4393,摩提工房(东尚店),石家庄市长安区中山东路265号北国东尚MALLB1楼(近北国商城),114.519475000000000,38.043179000000002,311,甜品店,0,0,餐饮,甜点饮品,0
7835,B2094753D76AA0FF469E,五羊皇冠西点(尊园店),石家庄市长安区建华北大街(跃进路口),114.545709000000002,38.078640999999998,311,甜品店,0,0,餐饮,甜点饮品,0
7836,B2094753D66FA7F9479F,缘聚德红焖羊肉,虹光街2号,114.442800000000005,38.053170000000001,311,中餐厅,0,0,餐饮,中式餐饮,0
7837,B2094753D66FA5F9459E,侯氏涮园(惠中店),休门街与中山路交叉口南行50米路西,114.506057999999996,38.042920000000002,311,火锅店,31,0,餐饮,中式餐饮,0
7838,B2094753D66EABF44998,地下铁,兴凯路13号,114.486390000000000,38.050829999999998,311,冷饮店,0,0,餐饮,甜点饮品,0
7839,B2094753D66EAAFD4099,家家大盘鸡,118路终点对面西行5米,114.530197999999999,38.120311000000001,311,西北菜,0,0,餐饮,中式餐饮,0
7840,B2094753D66EAAFE419A,重庆老鸭汤,义北路义堂小区门西50米,114.505003000000002,38.072232999999997,311,四川菜,24,0,餐饮,中式餐饮,0
7841,B2094753D66FA2FF4093,兰州拉面大盘鸡,东平路9号,114.500247000000002,38.017893000000001,311,西北菜,0,0,餐饮,中式餐饮,0
7842,B2094753D66FA2F84599,东北风味饺子馆,建设大街与丰收路交口东行100米路北,114.513407000000001,38.073041000000003,311,东北菜,0,0,餐饮,中式餐饮,0
7843,B2094753D66FA2F8489F,品源鲜奶吧,沿西街北城国际西门北行100米路东,114.517123999999995,38.075026999999999,311,冷饮店,0,0,餐饮,甜点饮品,0
7844,B2094753D66FA2F84892,步步高蛋糕北城国际店,沿西街北城国际A-B-1,114.516841999999997,38.072769999999998,311,甜品店,0,0,餐饮,甜点饮品,0
7845,B2094753D66FA2FA489F,鸿记裕园茶楼,中华大街与赵陵路交口西行100米,114.474305000000001,38.095424000000001,311,茶艺馆,0,0,餐饮,甜点饮品,0
7846,B2094753D66FA2FB439A,保定香驴馆友谊店,友谊北大街华润万家,114.454350000000005,38.077243000000003,311,上海菜,0,0,餐饮,中式餐饮,0
7847,B2094753D66FA0F9439B,春园烤肉王,中山东路勒泰中心四楼,114.506646000000003,38.044398999999999,311,烧烤,29,17,餐饮,中式餐饮,0
7848,B2094753D66FA0F5449D,妙巧屋(勒泰店),中山东路39号勒泰中心家乐福超市B121号,114.506781000000004,38.044001999999999,311,甜品店,0,0,餐饮,甜点饮品,0
7849,B2094753D66FA7F9469B,佳宝优味蛋糕面包房,新华路313号,114.470730000000003,38.047820000000002,311,甜品店,0,0,餐饮,甜点饮品,0
7850,B2094753D66FA7F9469E,手切羊肉,中华北大街158号(菊花台西临),114.476957999999996,38.064729999999997,311,西北菜,0,0,餐饮,中式餐饮,0
7851,B2094753D265A4F94893,西美商务酒店叙苑烧肉餐厅,建设南大街6号,114.511750000000006,38.040950000000002,311,日本料理,0,0,餐饮,国际餐饮,0
7852,B2094753D265ABFE479C,湘都食府,时光街8号,114.428430000000006,38.038760000000003,311,湖南菜,1,1,餐饮,中式餐饮,0
7853,B2094753D265ABFE499A,耶利米西饼店,宁安路与清真寺街交叉口,114.481097000000005,38.054144999999998,311,糕饼店,0,0,餐饮,甜点饮品,0
7854,B2094753D265ABFF419C,川湘人家,西三庄街北二环装饰城对面,114.448115999999999,38.084080000000000,311,四川菜,0,0,餐饮,中式餐饮,0
7855,B2094753D265AAFB459D,米兰美发连锁机构,五七路117号,114.530133000000006,38.120435000000001,311,东北菜,0,0,餐饮,中式餐饮,0
7856,B2094753D265AAFB4699,东北菜馆,经贸大学正门西行200米,114.530112000000003,38.120463000000001,311,东北菜,0,0,餐饮,中式餐饮,0
7857,B2094753D265AAFB489E,小蒙羊涮锅,经贸大学对面西行20米二楼,114.530112000000003,38.120311000000001,311,火锅店,0,0,餐饮,中式餐饮,0
7858,B2094753D265AAF44699,果缘站饮品店,五七路125号,114.530112000000003,38.120438000000000,311,冷饮店,3,0,餐饮,甜点饮品,0
7859,B2094753D36CA3FC4993,无味私房菜,谈中街98号,114.518814000000006,38.052401000000003,311,上海菜,0,0,餐饮,中式餐饮,0
7860,B2094753D36CA3F84993,1717水晶泡烤吧,义北路19号商铺,114.507889000000006,38.075121000000003,311,火锅店,0,0,餐饮,中式餐饮,0
7861,B2094753D36CA2FC489F,魔锅香麻辣香锅,中山西路与华安街交叉口南行400米路西,114.475818000000004,38.041893999999999,311,四川菜,0,0,餐饮,中式餐饮,0
7862,B2094753D36CA1FC4793,全驴宴泰华店,泰华街168号-8号,114.463170000000005,38.053229999999999,311,上海菜,0,0,餐饮,中式餐饮,0
7863,B2094753D265A2F9409C,大自然奶茶店,青园街与槐北路交口西南角,114.517516000000001,38.031652000000001,311,冷饮店,0,0,餐饮,甜点饮品,0
7864,B2094753D265A2F94398,石门翅酷西里商贸街店,西里餐饮一条街,114.455304999999996,38.041252000000000,311,餐饮美食,0,0,餐饮,其它,0
7865,B2094753D265A2F5469E,沂蒙农家铁锅,市庄路97号,114.475444999999993,38.063679000000000,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
7866,B2094753D265A1FF489B,范儿,新浩城B11底商,114.511905999999996,38.064883000000002,311,自助,0,0,餐饮,小吃快餐,0
7867,B2094753D265A1F44098,万乐福酒家,中华北大街299号,114.478556999999995,38.086837000000003,311,四川菜,0,0,餐饮,中式餐饮,0
7868,B2094753D265A1F4489C,香格里西点,友谊北大街426-3号,114.454159000000004,38.088113000000000,311,糕饼店,0,0,餐饮,甜点饮品,0
7869,B2094753D265A0F44393,白星饮品吧,西二环开泰街交口北行500米,114.431818000000007,38.059148000000000,311,餐饮美食,0,0,餐饮,其它,0
7870,B2094753D265A6F9499A,沧兴农牧鲜奶吧红星街,红星街与柏林南路交口路南,114.491150000000005,38.071759999999998,311,餐饮美食,0,0,餐饮,其它,0
7871,B2094753D36CA1FB469B,魔锅坊麻辣香锅北城国际店,丰收路北城国际百花街对过2楼,114.518897999999993,38.072308999999997,311,火锅店,0,0,餐饮,中式餐饮,0
7872,B2094753D36CA6FC499B,大铜锅涮肉,石纺路银都花园对过,114.514843999999997,38.076363000000001,311,火锅店,0,0,餐饮,中式餐饮,0
7873,B2094753D36CA6FF449A,欢乐牧场军创店,中华北大街58号军创二楼,114.476889999999997,38.046950000000002,311,自助,1,1,餐饮,小吃快餐,0
7874,B2094753D36DA0FB4693,皇宴岛烤肉,中华北大街与联盟路交口西行200米路西,114.475517999999994,38.079168000000003,311,自助,0,0,餐饮,小吃快餐,0
7875,B2094753D36DA7FA4498,时来运转回转小火锅,五七路绿源小区底商,114.519520999999997,38.121434000000001,311,火锅店,0,0,餐饮,中式餐饮,0
7876,B2094753D36DA4FE459E,贡王福火锅,九中街与市庄路交口西行50米路南,114.530310000000000,38.053710000000002,311,火锅店,0,0,餐饮,中式餐饮,0
7877,B2094753D36CA4F44392,趣捞小火锅,经贸大学正对面,114.526689000000005,38.120902000000001,311,火锅店,1,0,餐饮,中式餐饮,0
7878,B2094753D36CABFE4292,品克西点丰收店,胜利北街义北路国瑞城7号楼,114.507028000000005,38.071773999999998,311,糕饼店,0,0,餐饮,甜点饮品,0
7879,B2094753D36CABF9439A,DIY手工巧克力,青园街与槐北路交口东南角,114.517945999999995,38.032285000000002,311,中餐厅,1,0,餐饮,中式餐饮,0
7880,B2094753D36CABF9469F,双合成蛋糕店,丰收路与沿西街交叉口东行20米,114.517331999999996,38.072446999999997,311,糕饼店,0,0,餐饮,甜点饮品,0
7881,B2094753D36CAAFA4693,王为峰枣豆糕,裕华路与青园街交口东行200米路北,114.519333000000003,38.035778000000001,311,糕饼店,0,0,餐饮,甜点饮品,0
7882,B2094753D36CAAF5489A,亳州鸭煲,中华北大街与新苑路交叉口东南角,114.478015999999997,38.091949999999997,311,火锅店,0,0,餐饮,中式餐饮,0
7883,B2094753D36DA2FA4792,品尚食客快餐店,红旗大街米兰吃货街二楼,114.458822999999995,38.012034999999997,311,中餐厅,0,0,餐饮,中式餐饮,0
7884,B2094753D36DA0FC459D,新食客麻辣香锅乐汇城店,南三条乐汇城5楼,114.497656000000006,38.044106999999997,311,四川菜,0,0,餐饮,中式餐饮,0
7885,B2094753D36CA5F94392,小笨牛鲜奶吧亲亲小镇店,建华北大街亲亲小镇东门西行50米,114.543982999999997,38.079067000000002,311,冷饮店,0,0,餐饮,甜点饮品,0
7886,B2094753D36CA5F44799,余味谷,中山东路与休门街交口大洋百货西邻,114.504806000000002,38.043185999999999,311,自助,30,0,餐饮,小吃快餐,0
7887,B2094753D36CA5F54793,香喷喷粥饼屋,中山东路泰洋美食城负二层45号,114.504553999999999,38.043278999999998,311,快餐厅,0,0,餐饮,小吃快餐,0
7888,B2094753D36CA4FC439D,天天老巴刹新加坡小吃,中山东路泰洋美食城负二层51号,114.504495000000006,38.043270999999997,311,快餐厅,0,0,餐饮,小吃快餐,0
7889,B2094753D36DA4FB4293,城角庄砂锅老店建国路店,建国路尚品佳苑21号商铺,114.432779999999994,38.029367999999998,311,快餐厅,0,0,餐饮,小吃快餐,0
7890,B2094753D36DABF9469C,李记云南过桥米线,金街美食广场负一层9号,114.519312999999997,38.041612999999998,311,中餐厅,0,0,餐饮,中式餐饮,0
7891,B2094753D36DABFA409D,椒太郎烫菜馆,范光胡同金街美食城内椒太郎烫菜馆,114.519205999999997,38.041550999999998,311,火锅店,0,0,餐饮,中式餐饮,0
7892,B2094753D36DAAFE4992,有茶出沫,中山东路东尚三楼,114.518587999999994,38.043748000000001,311,冷饮店,0,0,餐饮,甜点饮品,0
7893,B2094753D36DAAFF4292,多美味蛋糕房,新苑路华盛超市底商,114.473912999999996,38.092050000000000,311,糕饼店,0,0,餐饮,甜点饮品,0
7894,B2094753D36EA3FD4999,汇百味美食广场,中山东路39号勒泰中心5楼,114.506613999999999,38.044457999999999,311,上海菜,1,1,餐饮,中式餐饮,0
7895,B2094753D36EA7FD479E,念恩米线,中华北大街与高柱路交叉口西北角,114.478037999999998,38.072960000000002,311,中餐厅,0,0,餐饮,中式餐饮,0
7896,B2094753D36EA6FE4192,六品会所,和平路与广安大街交口名门华都西侧名门街7号,114.521276000000000,38.055067999999999,311,茶艺馆,0,0,餐饮,甜点饮品,0
7897,B2094753D36EA5F44699,石家庄市桥东区小林拍客咖啡馆,建设南大街与四中路交叉口(市城管局斜对面),114.511675999999994,38.038730000000001,311,咖啡厅,1,1,餐饮,甜点饮品,0
7898,B2094753D36EA4FF449E,舌尖诱惑,建设大街与北人字街交叉口西行200米路南,114.509382000000002,38.041725000000000,311,快餐厅,0,0,餐饮,小吃快餐,0
7899,B2094753D36EA4F9499A,乡村楼,石纺路银都小区对面,114.504759000000007,38.077596000000000,311,四川菜,0,0,餐饮,中式餐饮,0
7900,B2094753D36EA4FB4299,友好美食家常菜,范光胡同金街美食城内友好美食家常菜,114.519371000000007,38.041640999999998,311,四川菜,0,0,餐饮,中式餐饮,0
7901,B2094753D36EA2FA409B,田源鸡时光店,时光街路东80米,114.428585999999996,38.025353000000003,311,火锅店,0,0,餐饮,中式餐饮,0
7902,B2094753D36EA1F8419F,赵氏麻辣香锅,中山东路南三条美食广场入口,114.497271999999995,38.048333999999997,311,快餐厅,0,0,餐饮,小吃快餐,0
7903,B2094752DA6EA5FA489E,权金城,中山东路39号勒泰商业中心F4-06号,114.495410000000007,38.043740000000000,311,餐饮美食,4,3,餐饮,其它,0
7904,B2094752DA6EA5FA489C,卢瓦尔法国餐厅,中山东路39号勒泰商业中心F4-04号(近春园烤肉),114.495410000000007,38.043740000000000,311,餐饮美食,11,8,餐饮,其它,0
7905,B2094752DA6EA5FB499E,权味,中山东路39号勒泰中心庄里街Z1-06号,114.494450000000001,38.044829999999997,311,餐饮美食,4,3,餐饮,其它,0
7906,B2094752D36AA0FB439C,大众川菜馆,桥西区棉四生活区大门口东侧,114.524870000000007,38.047860000000000,311,四川菜,0,0,餐饮,中式餐饮,0
7907,B2094752D46AA2FE469C,光明渔港(裕华东路店),石家庄市桥东区裕华东路56号中铁商务广场三层,114.511126000000004,38.041518000000003,311,餐饮美食,4,3,餐饮,其它,0
7908,B2094752D364A1F84499,一品渝香,新华区新华路(友谊大街口北侧),114.462670000000003,38.048189999999998,311,四川菜,1,1,餐饮,中式餐饮,0
7909,B2094752D364A0FD409B,铁锅焖面,新华区和平西路(西三庄街路口),114.445599999999999,38.062370000000001,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
7910,B2094752D364A0F4479E,西安腊汁肉夹馍,长安区建设大街(裕华路口西南角),114.511449999999996,38.051389999999998,311,快餐厅,0,0,餐饮,小吃快餐,0
7911,B2094752D364A7F4419D,重庆朝天门火锅,桥东区平安大街与东马路交口西行50米路北,114.501609999999999,38.060090000000002,311,火锅店,47,0,餐饮,中式餐饮,0
7912,B2094752D364A5FE4499,五羊皇冠西点(桃园店),桥东区胜利北大街(近北二环),114.494200000000006,38.048220000000001,311,甜品店,1,1,餐饮,甜点饮品,0
7913,B2094752D364A5FF4393,老三烧烤家常菜,新华区联盟路(金柏林对面),114.470399999999998,38.079000000000001,311,烧烤,0,0,餐饮,中式餐饮,0
7914,B2094752D364ABF54199,广安店,长安区广安街1号,114.522300000000001,38.050500000000000,311,西餐厅,0,0,餐饮,国际餐饮,0
7915,B2094751DB6FA2F9459F,东北绿豆酥,桥西区蔬菜批发市场内(近西二环),114.431650000000005,38.027450000000002,311,甜品店,0,0,餐饮,甜点饮品,0
7916,B2094751DB6FA2FA449E,泼辣片片鱼(谈北路店),长安区谈北路(谈中街口),114.522379999999998,38.050809999999998,311,火锅店,0,0,餐饮,中式餐饮,0
7917,B2094751DB6FA2FB459F,海鲜自选坊,桥西区建设北大街与光华路交叉口北行150米路东,114.511780000000002,38.058639999999997,311,海鲜酒楼,0,0,餐饮,中式餐饮,0
7918,B2094751DB6FA1FC449D,川湘阁,桥西区时光街(槐安西路北侧),114.428420000000003,38.025900000000000,311,四川菜,0,0,餐饮,中式餐饮,0
7919,B2094751DB6FA1F9419D,馋嘴巴爆米花,新华区广源路(近国泰街小学),114.441339999999997,38.058259999999997,311,餐饮美食,0,0,餐饮,其它,0
7920,B2094751DB6FA1F44298,玖福保定家常菜,桥东区胜利北大街(北方大厦对面),114.527889999999999,38.097839999999998,311,河北菜,0,0,餐饮,中式餐饮,0
7921,B2094751DB6FA7FC489A,德盛如家饭店,桥西区石铜路南二环口附近(明月家具对面),114.446399999999997,38.004730000000002,311,餐饮美食,0,0,餐饮,其它,0
7922,B2094751DB6FA7F4419C,958烧烤,新华区维明街77号府东不夜城C座金正缔景城(近裕华路),114.472690000000000,38.032940000000004,311,烧烤,0,0,餐饮,中式餐饮,0
7923,B2094751DB6FA4FE4699,啵啵嘴零食店(联盟路店),新华区联盟西路2-1-1号(近泰华街),114.441389999999998,38.079540000000001,311,餐饮美食,1,1,餐饮,其它,0
7924,B2094752D36BA3FC469A,都市农家院,桥东区自强路(近建行),114.478729999999999,38.040450000000000,311,河北菜,0,0,餐饮,中式餐饮,0
7925,B2094752D36BA2FD4998,德克士,长安区广安大街15号,114.522580000000005,38.044620000000002,311,西餐厅,1,1,餐饮,国际餐饮,0
7926,B2094752D36BA1FE4199,省二院驴肉火烧,新华区和平西路省二院(近营养餐厅),114.481440000000006,38.056930000000001,311,快餐厅,0,0,餐饮,小吃快餐,0
7927,B2094752D36BA0F9419E,青青草火锅,裕华区建设大街(槐安路口),114.511449999999996,38.051389999999998,311,火锅店,0,0,餐饮,中式餐饮,0
7928,B2094752D36BA6F54093,沙县小吃,桥西区红滨美食街,114.431650000000005,38.027450000000002,311,餐饮美食,0,0,餐饮,其它,0
7929,B2094752D36BABFF449B,啵啵嘴零食店(新石中路店),桥西区新石中路(近红旗大街),114.455029999999994,38.013649999999998,311,零食,0,0,餐饮,小吃快餐,0
7930,B2094752D364A3FF459E,侯氏涮园(胜利北大街店),桥东区胜利北大街(二环路东侧),114.527889999999999,38.097839999999998,311,火锅店,1,1,餐饮,中式餐饮,0
7931,B2094752D364A2F4499D,河南烩面馆,桥西区兴凯路(近中华大街),114.481070000000003,38.051020000000001,311,快餐厅,0,0,餐饮,小吃快餐,0
7932,B2094752D364A2F5419A,西吧客(天河店),桥东区胜利北街243号北国超市天河店1楼,114.512799999999999,38.075850000000003,311,西餐厅,0,0,餐饮,国际餐饮,0
7933,B2094752D364A2F54398,天府豆花烤鸭店,新华区中华北大街218号(联盟路口),114.454009999999997,38.067010000000003,311,四川菜,0,0,餐饮,中式餐饮,0
7934,B2094751DB6FAAFD449A,珍满福兰州牛肉拉面(留营店),桥西区开泰街1号保龙仓家乐福内(近留营村),114.418440000000004,38.049729999999997,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
7935,B2094751DB68A3FD4493,正宗城角砂锅,桥西区城角街(近槐安西路),114.444059999999993,38.027830000000002,311,餐饮美食,0,0,餐饮,其它,0
7936,B2094751DB68A3FE4499,七里湘湘菜馆,桥西区维明街(工农路口),114.469579999999993,38.044150000000002,311,湖南菜,0,0,餐饮,中式餐饮,0
7937,B2094751DB68A2FF4592,蒸碗,长安区沿西街沿西小区(近北二环东路),114.516289999999998,38.074770000000001,311,餐饮美食,0,0,餐饮,其它,0
7938,B2094751DB68A5FA439D,川人居,长安区体育北大街75号5299幸福酒店1楼(跃进路口),114.532849999999996,38.048960000000001,311,四川菜,0,0,餐饮,中式餐饮,0
7939,B2094751DB68A5F5409E,品侬咖啡,长安区建设大街长安花苑底商,114.511399999999995,38.049979999999998,311,咖啡厅,0,0,餐饮,甜点饮品,0
7940,B2094751DB68ABF84798,鲜锅王,桥西区时光街(近建国路),114.428420000000003,38.025900000000000,311,火锅店,0,0,餐饮,中式餐饮,0
7941,B2094751DB69A3F4429F,食维尚西点,长安区和平东路260-1号福源大厦东座23楼C室(近青园街),114.512730000000005,38.053950000000000,311,甜品店,0,0,餐饮,甜点饮品,0
7942,B2094751DB6DAAF5409B,湘仔肥肠(联盟路店),新华区联盟路(红星街口),114.474010000000007,38.078969999999998,311,湖南菜,0,0,餐饮,中式餐饮,0
7943,B2094751DB6DAAF5439C,乐倍思,桥西区谊联街11号底商(近工农路),114.448300000000003,38.030439999999999,311,甜品店,0,0,餐饮,甜点饮品,0
7944,B2094751DB6EA2F4479B,湘菜王,桥东区胜利北大街(华新路口),114.527889999999999,38.097839999999998,311,湖南菜,0,0,餐饮,中式餐饮,0
7945,B2094751DB6EA0FA4593,桃然居,桥西区仓安路518号,114.443150000000003,38.024500000000003,311,河北菜,0,0,餐饮,中式餐饮,0
7946,B2094751DB6EA4FB499A,红苹果粥店,桥西区火车站(近银泉快捷酒店),114.487189999999998,38.039160000000003,311,快餐厅,0,0,餐饮,小吃快餐,0
7947,B2094751DB6EABF5419F,金河湾甲鱼村,桥西区石铜路五里桥(近青银高速),114.449529999999996,38.008369999999999,311,餐饮美食,5,0,餐饮,其它,0
7948,B2094751DB6EAAF4439E,群宗川府,桥东区中山东路与大经街交叉口南行100米西北角大红街鼎嘉府邸3区A1号(近南三条),114.497219999999999,38.043109999999999,311,四川菜,0,0,餐饮,中式餐饮,0
7949,B2094751DB6EAAF44698,李记酸汤鸭酒楼,桥西区礼让路A4号,114.431650000000005,38.027450000000002,311,火锅店,0,0,餐饮,中式餐饮,0
7950,B2094751DB69A2F44692,烧饼粥铺,桥东区华北鞋城南侧路西,114.523750000000007,38.099029999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
7951,B2094751DB69A1FE469F,欢乐岛火锅自助,新华区友谊大街118号,114.452039999999997,38.034889999999997,311,自助,0,0,餐饮,小吃快餐,0
7952,B2094751DB69A7FD499D,渝妈夫妻肺片,新华区中华北大街343号(近光明渔港),114.478039999999993,38.091510000000000,311,餐饮美食,0,0,餐饮,其它,0
7953,B2094751DB69A4F9489E,朝阳路麻辣香锅,新华区朝阳路市场门市,114.456400000000002,38.069290000000002,311,四川菜,0,0,餐饮,中式餐饮,0
7954,B2094751DB69ABFA409E,七彩饸饹,桥东区南小街(自强路口),114.484300000000005,38.040669999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
7955,B2094751DB6FABF9489E,家常小抄,桥西区朝霞街(近彩票摊),114.448909999999998,38.051510000000000,311,河北菜,0,0,餐饮,中式餐饮,0
7956,B2094751DB6BA7FC449F,乐达手擀面蒸碗,新华区新华路(儿童活动中心东侧),114.462670000000003,38.048189999999998,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
7957,B2094751DB6BA6F4459F,高东乳品,新华区高东街石岗小学,114.472700000000003,38.073610000000002,311,甜品店,0,0,餐饮,甜点饮品,0
7958,B2094751DB6BA6F44798,桂花村糕点,新华区泰华街440号,114.463899999999995,38.063510000000001,311,甜品店,3,0,餐饮,甜点饮品,0
7959,B2094751DB6BA6F44998,雀巢冰淇淋(长城店),桥西区中山西路634号,114.421899999999994,38.039980000000000,311,甜品店,0,0,餐饮,甜点饮品,0
7960,B2094751DB6BA6F5409E,西蒙百客,北二环与中华北大街交口东行100米明珠花苑底商,114.484999999999999,38.088320000000003,311,甜品店,0,0,餐饮,甜点饮品,0
7961,B2094751DB6BA6F5459F,阳光西点(红旗大街店),桥西区槐安路(近红旗大街),114.431700000000006,38.028770000000002,311,甜品店,0,0,餐饮,甜点饮品,0
7962,B2094751DB6BA6F5479D,郝家排骨馆,桥东区东马路(建设大街西侧),114.501900000000006,38.038660000000000,311,河北菜,1,1,餐饮,中式餐饮,0
7963,B2094751DB64A3FE449F,多美味蛋糕坊,新华区西苑路华盛超市底商,114.473900000000000,38.091819999999998,311,甜品店,0,0,餐饮,甜点饮品,0
7964,B2094751DB64A0F44092,釜祥斋,新华区中华北大街(颐宏路口),114.478319999999997,38.079439999999998,311,烧烤,0,0,餐饮,中式餐饮,0
7965,B2094751DB64A6FD489D,香港DF冰淇淋,长安区中山东路269号北国东尚B1楼,114.518900000000002,38.043010000000002,311,甜品店,0,0,餐饮,甜点饮品,0
7966,B2094751DB64A6FE409E,鲁味炒鸡,桥东区休门街(近西美大厦),114.507400000000004,38.041170000000001,311,快餐厅,22,0,餐饮,小吃快餐,0
7967,B2094751DB64A6FF419F,橙色印象,长安区广安大街财富大厦A座1102室,114.521900000000002,38.053159999999998,311,四川菜,0,0,餐饮,中式餐饮,0
7968,B2094751DB64A4F9439E,东北情食府,新华区变电街(和平路口),114.440969999999993,38.068240000000003,311,东北菜,1,1,餐饮,中式餐饮,0
7969,B2094751DB64A4FA499B,和合豆浆,桥东区健康路(建设大街西侧),114.510980000000004,38.050600000000003,311,快餐厅,0,0,餐饮,小吃快餐,0
7970,B2094751DB64ABFD409F,盆满钵满,新华区泰华街(北城路口东南角),114.463909999999998,38.063679999999998,311,餐饮美食,0,0,餐饮,其它,0
7971,B2094751DB6AA6FB449C,舞歌面王,桥东区建设南大街6号西美大厦后侧(近石门翅酷),114.511499999999998,38.041049999999998,311,快餐厅,0,0,餐饮,小吃快餐,0
7972,B2094751DB6AA6FB489E,烤白薯,长安区跃进路水果市场东行150米路南,114.537589999999994,38.049199999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
7973,B2094751DB6AA5FE449E,鸡蛋灌饼,桥东区胜利大街(铁院北路口),114.519099999999995,38.086700000000000,311,快餐厅,0,0,餐饮,小吃快餐,0
7974,B2094751DB6AA5F9479F,美东国际大酒店自助餐厅,长安区广安大街18号副1号美东国际大酒店内(谈北路口),114.521919999999994,38.050449999999998,311,自助,0,0,餐饮,小吃快餐,0
7975,B2094751DB6AABFF429E,抢手王麻辣烫,长安区范光胡同6号第十二中学附近(近中山东路),114.519300000000001,38.041759999999996,311,快餐厅,0,0,餐饮,小吃快餐,0
7976,B2094751DB6AABF94198,锡盟人家,长安区北二环路(体育大街口),114.529589999999999,38.078600000000002,311,河北菜,0,0,餐饮,中式餐饮,0
7977,B2094751DB6AABF5429D,汉斯多彩扎啤美食广场,长安区体育大街裕彤体育中心广场(中山路口),114.536829999999995,38.087470000000003,311,快餐厅,3,0,餐饮,小吃快餐,0
7978,B2094751DB6AAAF54798,金蘭贵宾楼,长安区东大街9号,114.524709999999999,38.037340000000000,311,广东菜,0,0,餐饮,中式餐饮,0
7979,B2094751DA6CA6FC4198,勒泰,,114.517415999999997,38.083694000000001,311,餐饮美食,5,5,餐饮,其它,0
7980,B2094751D465ABF5449C,杨麻子(合作路店),新华区合作路与虹光街交叉口南行100米街西,114.442580000000007,38.052950000000003,311,餐饮美食,16,1,餐饮,其它,0
7981,B2094751D56CA3F84792,驴肉火烧,新华区北郡五区东门(近赵陵路),114.465930000000000,38.093969999999999,311,餐饮美食,0,0,餐饮,其它,0
7982,B2094751D56CA2F8489F,保定驴肉张(槐中路店),裕华区青园街199号(槐中路口),114.518020000000007,38.029370000000000,311,河北菜,0,0,餐饮,中式餐饮,0
7983,B2094751D56CA4F5479B,鸿福酒家(新百广场店),桥东区中山西路新百广场6楼(中华大街口),114.477940000000004,38.043529999999997,311,火锅店,0,0,餐饮,中式餐饮,0
7984,B2094751D56DA2FC4692,丰收过大年(时光街店),桥西区时光街,114.428420000000003,38.025900000000000,311,火锅店,0,0,餐饮,中式餐饮,0
7985,B2094751D36CA7F4419D,天津二姑包子(赵陵铺店),桥西区北二环赵陵铺新苑小区路口,114.477710000000002,38.098469999999999,311,餐饮美食,0,0,餐饮,其它,0
7986,B2094751D36DA2F9459F,烟台小海鲜,桥西区槐安西路(中华南大街东北角),114.433679999999995,38.024450000000002,311,海鲜酒楼,0,0,餐饮,中式餐饮,0
7987,B2094751D36DABF44493,三养素食,桥西区建国路(时光街口东南角),114.428299999999993,38.029260000000001,311,餐饮美食,1,1,餐饮,其它,0
7988,B2094751DB6CA4FE479F,COME BUY,桥东区中山东路11号乐汇城5楼(近南三条),114.497519999999994,38.044040000000003,311,甜品店,0,0,餐饮,甜点饮品,0
7989,B2094751DB6DA2FC419F,福建沙县小吃,桥东区民族路(近新百商场),114.484330000000000,38.044849999999997,311,快餐厅,0,0,餐饮,小吃快餐,0
7990,B2094751DB6DA1F84199,石婆婆烧鸡公,桥东区和平路888号,114.495670000000004,38.054630000000003,311,四川菜,0,0,餐饮,中式餐饮,0
7991,B2094751DB6DA5FA419A,荷塘月色生态美食园,桥东区石正路(近外环汊河北岸),114.530389999999997,38.104740000000000,311,河北菜,0,0,餐饮,中式餐饮,0
