OBJECTID,poiid,title,address,lon,lat,city,category_sec,checkin_num,photo_num,category_fst
1745,B2094656D06CA2FE4192,红星花园,红星街56号,114.493830000000003,38.086050000000000,311,住宅区,173,82,小区
1746,B2094656D368A6F54392,荣昌花园,石家庄市桥东区柳阳街,114.514399999999995,38.093840000000000,311,住宅区,381,103,小区
1747,B2094656D364AAFE489C,明珠花苑(东门),,114.493039999999993,38.081730000000000,311,住宅区,41,12,小区
1748,B2094656D365A5F4429F,西三庄别墅,友谊北大街398,114.453550000000007,38.081850000000003,311,住宅区,235,128,小区
1749,B2094656D365A4FB4299,肖家营小区(东门),,114.494739999999993,38.100140000000003,311,住宅区,236,67,小区
1750,B2094656D365A4F5459C,鸿锐花园(东门),,114.460960000000000,38.085149999999999,311,住宅区,193,52,小区
1751,B2094656D365A4FB4293,柏林小区(南门),柏林小区75,114.484679999999997,38.078840000000000,311,住宅区,29,8,小区
1752,B2094656D368A7FA4399,华瑞苑,中华大街与新苑路交叉口附近,114.481510000000000,38.092002999999998,311,住宅区,19,4,小区
1753,B2094656D06CA1FE459D,山水家园,胜利北大街313号,114.547489999999996,38.102559999999997,311,住宅区,161,74,小区
1754,B2094656D368AAFE489B,高柱小区(高东街),,114.472179999999994,38.078420000000001,311,住宅区,131,45,小区
1755,B2094656D06CA2FB4992,银都花园,河北省石家庄市桥东区石纺路,114.504390000000001,38.077719999999999,311,住宅区,236,162,小区
1756,B2094656D365ABF8459A,柏林庄第二生活区,红星街6,114.492459999999994,38.075449999999996,311,住宅区,164,48,小区
1757,B2094656D365ABFC4693,赵二街小区(西门),,114.479820000000004,38.097619999999999,311,住宅区,41,9,小区
1758,B2094656D368A4F94298,四方怡园,石家庄胜利北大街和光华路交汇处,114.494429999999994,38.074190000000002,311,住宅区,96,31,小区
1759,B2094656D365ABFD439B,吴兴花园(东门),农机街13号,114.496549999999999,38.072780000000002,311,住宅区,89,49,小区
1760,B2094656D368A4F84492,石家庄卷烟厂金石小区,农机街35,114.497159999999994,38.077350000000003,311,住宅区,87,41,小区
1761,B2094656D36AA7FD429F,玉泉花苑(西区),育新路9,114.446879999999993,38.013570000000001,311,住宅区,28,10,小区
1762,B2094656D365A4F5479B,柏林北区第二社区(南门),,114.482839999999996,38.078919999999997,311,住宅区,30,14,小区
1763,B2094656D06CA3F9429D,联强小区(西区),联盟路729号,114.455640000000002,38.081479999999999,311,住宅区,22,5,小区
1764,B2094656D368A4F8439E,陶然新居,农机街45号,114.498300000000000,38.080410000000001,311,住宅区,33,5,小区
1765,B2094656D365A3FF499B,石家庄市中级人民法院宿舍,北二环西路191-1,114.456829999999997,38.087530000000001,311,住宅区,60,31,小区
1766,B2094656D365ABFF409D,柏林南区(南门),,114.490499999999997,38.071910000000003,311,住宅区,18,7,小区
1767,B2094656D365A4F5429B,天苑小区(南门),北二环路西路199,114.452330000000003,38.086280000000002,311,住宅区,24,3,小区
1768,B2094656D365A4F94992,高柱小区(东侧门),,114.477609999999999,38.073950000000004,311,住宅区,188,51,小区
1769,B2094656D06CA3F8489F,锦麟,石家庄胜利北大街和光华路交汇处,114.477779999999996,38.092709999999997,311,住宅区,8,0,小区
1770,B2094656D365A2F4439F,东古城村,,114.540220000000005,38.102480000000000,311,住宅区,37,15,小区
1771,B2094656D368ABFB469A,东诚小区,农机街与联盟路交叉口,114.496579999999994,38.071330000000003,311,住宅区,65,28,小区
1772,B2094656D368A7F8409A,天河花园,友谊北大街373,114.455810000000000,38.088149999999999,311,住宅区,78,49,小区
1773,B2094656D365A5FB449A,振新花园,,114.442099999999996,38.024070000000002,311,住宅区,17,2,小区
1774,B2094656D365ABFC409F,草场街坊,,114.463710000000006,38.031900000000000,311,住宅区,16,2,小区
1775,B2094656D365ABFF4092,宝为小区(东门),农机街37,114.498779999999996,38.078960000000002,311,住宅区,67,24,小区
1776,B2094656D365A0FA449B,同安路19号院(同安路),,114.442520000000002,38.065179999999998,311,住宅区,60,25,小区
1777,B2094656D365ABFD4698,众馨家园(南门),北二环东路25,114.521540000000002,38.079619999999998,311,住宅区,5,1,小区
1778,B2094656D36AA5FB409D,义堂村,,114.509659999999997,38.073320000000002,311,住宅区,8,0,小区
1779,B2094656D365A5FB499A,赵二街小区,河北省,114.481219999999993,38.097459999999998,311,住宅区,134,46,小区
1780,B2094656D36AA5FA449F,石纺小区,胜利北大街318号,114.512789999999995,38.077739999999999,311,住宅区,36,15,小区
1781,B2094656D369A0F5429E,新绿苑小区,槐中路66,114.499219999999994,38.027760000000001,311,住宅区,96,51,小区
1782,B2094656D368A7FB419C,安康花园,赵佗路18,114.487480000000005,38.094209999999997,311,住宅区,42,6,小区
1783,B2094750D564A7FF4498,北郡帕提欧,中华北大街与赵陵路交叉口西北角,114.475049999999996,38.098429000000003,311,住宅区,351,194,小区
1784,B2094656D365ABFC4198,赵一街(南门),,114.474109999999996,38.095450000000000,311,住宅区,6,2,小区
1785,B2094656D365ABFC499C,金华小区(东门),华清街15,114.540080000000003,38.061270000000000,311,住宅区,7,2,小区
1786,B2094656D365ABFE419E,天河花园(西门),友谊北大街373,114.454909999999998,38.088169999999998,311,住宅区,17,9,小区
1787,B2094656D364AAFD4493,新苑小区(南区),誉兴街5,114.474549999999994,38.090000000000003,311,住宅区,6,1,小区
1788,B2094750D569AAFE409B,海光苑,胜利北大街四水厂路南、北方大厦南侧,114.507462000000004,38.069209999999998,311,住宅区,5,4,小区
1789,B2094656D365A0FE479A,十三所生活区(革新南街),革新南街7号,114.470619999999997,38.048729999999999,311,住宅区,2,0,小区
1790,B2094656D365A3FA429B,无线电十厂宿舍,,114.478849999999994,38.097320000000003,311,住宅区,4,0,小区
1791,B2094656D365A6F4489C,河北省招待处宿舍,新石北路68,114.474919999999997,38.018129999999999,311,住宅区,1,0,小区
1792,B2094656D365A4F4499D,元南小区市土地局宿舍(北门),建胜路26,114.498429999999999,38.019790000000000,311,住宅区,4,0,小区
1793,B2094656D365ABFD4598,欣怡园小区(南门),槐中路69,114.498710000000003,38.028520000000000,311,住宅区,10,4,小区
1794,B2094656D36BA1FF4998,光华生活小区(光华路),,114.513589999999994,38.059280000000001,311,住宅区,76,38,小区
1795,B2094750D165A3FD459D,北郡小区,中华北大街赵一街北,114.476057999999995,38.095759999999999,311,住宅区,12,6,小区
1796,B2094750D165A1FA479F,北城国际,,114.510397999999995,38.076110000000000,311,住宅区,21,15,小区
1797,B2094751D364A4FA469B,北国东尚,中山路于青园街交口东侧,114.499319405632306,38.077044646257157,311,住宅区,3,1,小区
1798,B2094750D66FA7F5489A,明珠花苑,颐宏路,114.485022999999998,38.088648999999997,311,住宅区,24,7,小区
1799,B2094656D06CA1FD4199,世纪康城,赵陵路8号,114.464330000000004,38.095939999999999,311,住宅区,79,46,小区
1800,B2094656D369A2FF4199,东方·绿水康城,新华路661,114.449849999999998,38.049329999999998,311,住宅区,31,21,小区
1801,B2094656D365A1F9409B,胜康园,胜利北街238号,114.503569999999996,38.066870000000002,311,住宅区,10,7,小区
1802,B2094656D365A7F9489E,吴兴花园(红星街),联盟路3,114.494749999999996,38.078910000000000,311,住宅区,39,37,小区
1803,B2094757D56FA3FE459F,华能上安电厂生活区(南门),中国河北省石家庄市区工农路,114.431354170000006,38.032163089999997,311,住宅区,3,1,小区
1804,B2094656D365A2FA449F,皮鞋厂宿舍,,114.453109999999995,38.038989999999998,311,住宅区,4,0,小区
1805,B2094656D365A1FC409F,信达花园E区,永泰街47,114.473110000000005,38.054290000000002,311,住宅区,3,1,小区
1806,B2094656D365A0FC4493,北焦宿舍楼一号院,电大街66-38,114.455150000000003,38.065040000000003,311,住宅区,18,7,小区
1807,B2094656D365A4FB439A,农馨园(南门),东平路1-1,114.500799999999998,38.017919999999997,311,住宅区,68,17,小区
1808,B2094656D365A4F4409F,兴华庄园(西门),,114.497479999999996,38.073509999999999,311,住宅区,4,1,小区
1809,B2094656D365A4F44598,一七七宿舍(合作路),合作路289,114.442390000000003,38.054690000000001,311,住宅区,14,2,小区
1810,B2094656D365A4F4499A,市第一塑料厂宿舍(西门),,114.479240000000004,38.085839999999997,311,住宅区,3,0,小区
1811,B2094656D365A4F54192,碧华园(东门),,114.477400000000003,38.094110000000001,311,住宅区,53,9,小区
1812,B2094656D365ABFC4299,轴承厂宿舍(西门),市庄路23,114.481290000000001,38.063760000000002,311,住宅区,1,0,小区
1813,B2094656D365A6FD4492,河北省经济信息中心宿舍,,114.437049999999999,38.052529999999997,311,住宅区,11,1,小区
1814,B2094656D365ABFD489E,鹏远公寓(西门),北新街60,114.485950000000003,38.058419999999998,311,住宅区,10,3,小区
1815,B2094656D365ABFE459F,怡然居小区(南门),东平路3号,114.500249999999994,38.017919999999997,311,住宅区,1,0,小区
1816,B2094656D365A0FB449F,东三教新村生活区A团,,114.494450000000001,38.017969999999998,311,住宅区,10,5,小区
1817,B2094656D365A7FF429A,储秀小区(河北省绿化委员会东南),城角街668,114.443759999999997,38.027119999999996,311,住宅区,12,5,小区
1818,B2094656D368A4F54898,柏林庄园第一生活区,,114.482929999999996,38.072749999999999,311,住宅区,11,5,小区
1819,B2094656D36AA0F54592,振岗小区(振岗路),振岗路42,114.451530000000005,38.020780000000002,311,住宅区,1,0,小区
1820,B2094656D368A5FC409F,荣昌东花园,,114.517039999999994,38.093530000000001,311,住宅区,92,33,小区
1821,B2094656D368A7FB479A,柳林第一工业小区,,114.521590000000003,38.108339999999998,311,住宅区,2,0,小区
1822,B2094656D364AAFE449E,交通局宿舍(西门),九中街65,114.483869999999996,38.061050000000002,311,住宅区,36,14,小区
1823,B2094656D364AAF44893,北焦宿舍楼六号院,朝阳路66,114.455010000000001,38.068280000000001,311,住宅区,1,0,小区
1824,B2094656D06CA2FF4599,和平家园,和平西路军械学院附近,114.487250000000003,38.056671000000001,311,住宅区,0,0,小区
1825,B2094656D06CA2FA459C,鑫源雅居,石家庄胜利北大街和光华路交汇处,114.484970000000004,38.051830000000002,311,住宅区,0,0,小区
1826,B2094656D06CA2F5469E,万信花园,北城路与泰华街交叉口西行200米路北,114.456559999999996,38.072839999999999,311,住宅区,1,1,小区
1827,B2094751DB6AAAFF4993,铁锅一居,新华区西三庄街1-6号(和平西路口北侧),114.445530000000005,38.062919999999998,311,住宅区,0,0,小区
1828,B2094757DA6BABFB4498,北焦村城中村改造,东至泰华街，南至和平西路，西至电大街，北至石太铁路,114.469556999999995,38.061608000000000,311,住宅区,1,1,小区
1829,B2094757D064AAFB419A,四建小区,石家庄石风路六号,114.460759999999993,38.021402999999999,311,住宅区,29,9,小区
1830,B209475DD768A7FA479A,唐城一品,柏林南路与北新街交口东北角,114.487345000000005,38.072014000000003,311,住宅区,0,0,小区
1831,B209475DD768A7F94093,麒麟国际,中山西路与泰华街交口西行100路北,114.462046999999998,38.042988000000001,311,住宅区,0,0,小区
1832,B209475DD768A0F54198,天下锦程,西三庄街与北二环交叉口西行100米路北,114.446296689999997,38.087080180000001,311,住宅区,0,0,小区
1833,B209475DD768A0FA409E,荣鼎天下,石家庄新华区中华北大街226号,114.477807080000005,38.078348419999998,311,住宅区,4,4,小区
1834,B209475DD768A1F44198,中阳润庭,友谊北大街与石清路交口东南角,114.454794000000007,38.091437999999997,311,住宅区,0,0,小区
1835,B209475DD768A1F84999,国赫澜山,体育大街与丰收路交汇处西行200米路南,114.530152999999999,38.070393000000003,311,住宅区,0,0,小区
1836,B209475DD768A1FF489C,住总尚清湾,天津武清区天鹅湖度假村西侧,114.534531000000001,38.048631999999998,311,住宅区,0,0,小区
1837,B209475DD768A2FB429F,鑫界王府,时光街和新石北路交口西南角,114.428057999999993,38.017600999999999,311,住宅区,3,2,小区
1838,B209475DD768A2FA4199,锐拓欧景城,桥东区胜利北大街与北二环交叉口西行1000米路北,114.512686740000007,38.080729740000002,311,住宅区,0,0,小区
1839,B209475DD768A2F84992,明瀚花香城,红星街与北二环交汇处北行500米路东,114.495117120000003,38.084047880000000,311,住宅区,0,0,小区
1840,B209475DD768A2FE419A,拉斐小镇,西二环与新石北路交口西行50米路北,114.436640999999995,38.019190000000002,311,住宅区,0,0,小区
1841,B209475DD768A3FE409F,橡嵘湾,红星街68号,114.494210749999993,38.090238300000003,311,住宅区,0,0,小区
1842,B209475DD768A3FE409B,云溪湾,新华路车管所西行300米路北,114.438142999999997,38.043157000000001,311,住宅区,0,0,小区
1843,B209475DD46EA4F84992,石家庄鲁府花园社区,,114.472499999999997,38.012000000000000,311,住宅区,1,0,小区
1844,B209475DD46EA4F8499F,石家庄金御花园社区,,114.451310000000007,38.035939999999997,311,住宅区,0,0,小区
1845,B209475DD46EA4FD489B,石家庄翡翠里社区,,114.451310000000007,38.048670000000001,311,住宅区,0,0,小区
1846,B209475DD46EA4FD479C,石家庄水榭华庭社区,,114.460629999999995,38.073329999999999,311,住宅区,0,0,小区
1847,B209475DD46EA4FD4799,石家庄天林花园社区,,114.462540000000004,38.048650000000002,311,住宅区,0,0,小区
1848,B209475DD46EA4FD469E,石家庄雅兰庭院社区,,114.483900000000006,38.063800000000001,311,住宅区,0,0,小区
1849,B209475DD46EA4FD459D,石家庄上城花园社区,,114.442300000000003,38.094200000000001,311,住宅区,0,0,小区
1850,B209475DD46EA4FB4892,石家庄海源小区社区,,114.513199999999998,38.078600000000002,311,住宅区,0,0,小区
1851,B209475DD46EA4FB489E,石家庄润龙花园社区,,114.504599999999996,38.043399999999998,311,住宅区,0,0,小区
1852,B209475DD46EA4FB489A,石家庄荟萃家园社区,,114.505840000000006,38.043770000000002,311,住宅区,0,0,小区
1853,B209475DD46EA4F94593,石家庄水晶城社区,,114.490390000000005,38.011530000000000,311,住宅区,0,0,小区
1854,B2094454D26CAAFD4899,天鸿红星里,北二环红星街交口北行500米路西(红星街62号),114.493824930000002,38.090137470000002,311,住宅区,0,0,小区
1855,B2094656D36AA2F44498,省财政厅宿舍,新华兴凯路革新街,114.471187999999998,38.050837000000001,311,住宅区,0,0,小区
1856,B2094750D56BAAF5429F,海棠湾,桥西区友谊南大街和新石北路交口西行,114.452133000000003,38.025275999999998,311,住宅区,0,0,小区
1857,B2094753DA6FA2FB429E,沿丰小区,丰收路与建设大街交口,114.512386000000006,38.073070000000001,311,住宅区,0,0,小区
1858,B2094753DA6FA2FB4492,华诚园,义南路29号,114.502150999999998,38.070967000000003,311,住宅区,0,0,小区
1859,B2094753DA6FA2FB469A,义兴园,石纺路与胜利北街交叉口,114.505713000000000,38.070273999999998,311,住宅区,0,0,小区
1860,B2094656D369AAFD4798,兴凯·颐园,北大街69,114.487750000000005,38.051420000000000,311,住宅区,14,4,小区
1861,B2094656D36AAAFF489D,锦府苑,休门街123,114.507700000000000,38.025840000000002,311,住宅区,0,0,小区
1862,B2094753DA6FA2FB479E,恒立苑,桃园路9号,114.519402999999997,38.084361999999999,311,住宅区,1,1,小区
1863,B209475DD46EA4F9449D,石家庄盈瑞家园社区,,114.480390000000000,38.017159999999997,311,住宅区,0,0,小区
1864,B209475DD46EA4F94499,石家庄福青怡苑社区,,114.460300000000004,38.043199999999999,311,住宅区,0,0,小区
1865,B209475DD46EA4F9449B,石家庄紫藤花园社区,,114.478369999999998,38.072270000000003,311,住宅区,0,0,小区
1866,B2094750D569ABF54193,环岛豪庭,五七路西行500米(省委党校北临),114.525193000000002,38.121375999999998,311,住宅区,0,0,小区
1867,B209475DD46EA4F94393,石家庄天林花园社区,,114.462519999999998,38.048609999999996,311,住宅区,0,0,小区
1868,B209475DD46EA4F9439A,石家庄滨华苑社区,,114.465800000000002,38.071899999999999,311,住宅区,0,0,小区
1869,B209475DD46EA4F94292,石家庄东塑小区社区,,114.468599999999995,38.034999999999997,311,住宅区,0,0,小区
1870,B209475DD46EA4F9409F,石家庄红枫苑社区,,114.478009999999998,38.035910000000001,311,住宅区,0,0,小区
1871,B209475DD46EABFF4599,石家庄石铁家园社区,,114.483009999999993,38.021099999999997,311,住宅区,0,0,小区
1872,B209475DD46EABFF4392,石家庄金泰家园社区,,114.518310000000000,38.040230000000001,311,住宅区,0,0,小区
1873,B2094750D569AAFF499F,幸福里,新华区友谊大街与和平路交叉口桥北钟旺路西行200米路北,114.452153999999993,38.068129999999996,311,住宅区,198,130,小区
1874,B209475DD46EABFF439F,石家庄依馨园社区,,114.502470000000002,38.017890000000001,311,住宅区,0,0,小区
1875,B209475DD46EABFF4293,石家庄碧海园社区,,114.504660000000001,38.019970000000001,311,住宅区,0,0,小区
1876,B2094750D569AAF8439C,明珠北苑,北二环中华大街交叉口东行100米,114.479941999999994,38.086472999999998,311,住宅区,0,0,小区
1877,B2094753DA6EA3F54692,戒毒所宿舍,槐安路268号,114.427092000000002,38.023601999999997,311,住宅区,0,0,小区
1878,B2094753DA6EA3F54799,留营供销社宿舍,新华西路,114.431233000000006,38.056607000000000,311,住宅区,0,0,小区
1879,B2094753DA6EA3F5489E,银行学校宿舍,国泰街合作路北行200米路西,114.439622999999997,38.052889999999998,311,住宅区,1,0,小区
1880,B2094753DA6EA2FC4292,神兴医药宿舍,友谊大街与谊北路交口,114.451886000000002,38.045184999999996,311,住宅区,0,0,小区
1881,B2094753DA6EA2FC439B,雅馨苑,裕华路和西二环交叉口,114.436060999999995,38.034444999999998,311,住宅区,0,0,小区
1882,B2094753DA6EA2FC4399,西焦东区,新华路519号,114.463076999999998,38.050947000000001,311,住宅区,0,0,小区
1883,B2094753DA6EA2FC4993,宝力小区,农机街37号,114.498964999999998,38.079151000000003,311,住宅区,5,1,小区
1884,B2094753DA6EA2FD4398,金冠苑,石获南路69号,114.431286999999998,38.049163999999998,311,住宅区,1,0,小区
1885,B2094753DA6EA2FD439F,义堂翠园,义南路10号,114.506185000000002,38.070476999999997,311,住宅区,1,0,小区
1886,B2094753DA6EA2FD4493,柳董庄小区,红星街与北二环交叉口,114.505465999999998,38.091776000000003,311,住宅区,1,1,小区
1887,B2094753DA6EA2FD479E,桃李园,中山路与西三环交叉口,114.458806999999993,38.007170000000002,311,住宅区,1,0,小区
1888,B2094753DA6EA2FD4898,柳阳小区,桥东胜利北街,114.515433000000002,38.083838000000000,311,住宅区,0,0,小区
1889,B2094753DA6EA2FD499E,天山观澜豪庭,裕华西路南侧,114.452765999999997,38.033177000000002,311,住宅区,1,0,小区
1890,B2094753DA6EA2FE4093,电子厂宿舍,友谊大街与裕华路交口北行300米,114.451993999999999,38.034723999999997,311,住宅区,0,0,小区
1891,B2094753DA6EA2FE429E,25中宿舍,煤机街与槐北路交叉口,114.466649000000004,38.051732000000001,311,住宅区,0,0,小区
1892,B2094750D56AAAF8459B,锦融尚御,建华北大街与体育北大街交汇处，北高营旧村改造,114.554957999999999,38.096604999999997,311,住宅区,4,2,小区
1893,B2094750D56AAAF9469C,香格里,新华区北二环与泰华街交叉口东南角,114.465061000000006,38.084935999999999,311,住宅区,1,0,小区
1894,B2094750D56BA0FF429F,信通花园二期,北新街188号，北新街与和平路交叉口北行1000米路西,114.485456999999997,38.056995999999998,311,住宅区,0,0,小区
1895,B2094750D56BABFC419C,国赫红珊湾,体育大街与丰收路交口西行200米路南,114.524585000000002,38.071601000000001,311,住宅区,8,6,小区
1896,B2094750D564A2FB469F,御园官邸,石家庄市大谈村,114.411707000000007,38.039726000000002,311,住宅区,0,0,小区
1897,B2094750D564A6FE4193,上城浩林园,新华北二环西三庄大街交口西南角,114.447541000000001,38.085296999999997,311,住宅区,1,1,小区
1898,B2094753DA6EA5F94199,北杜花园,时光街与工农路交叉口,114.428852000000006,38.035265000000003,311,住宅区,1,0,小区
1899,B2094753DA6EA5F94393,都市怡景,胜利北街260医院附近,114.510840999999999,38.088465999999997,311,住宅区,0,0,小区
1900,B2094753DA6EA5F9459D,联红小区,联盟路与红星街交叉口,114.493213999999995,38.080502000000003,311,住宅区,3,3,小区
1901,B2094753DA6EA5F9479D,雅庭,石纺路18号,114.504941000000002,38.078010999999996,311,住宅区,0,0,小区
1902,B2094753DA6EA5F9499A,赵一街新区,中华北大与新苑路交叉口西行1200米。,114.463505999999995,38.090425000000003,311,住宅区,9,3,小区
1903,B2094753DA6EA5FA439D,财政厅宿舍,革新东街44号,114.471102000000002,38.050634000000002,311,住宅区,0,0,小区
1904,B2094753DA6EA5FA4493,西部枫景,西二环与新石南路交叉口,114.442756000000003,38.011769000000001,311,住宅区,0,0,小区
1905,B2094750D56AA3FD4992,万通金水湾,新华区友谊北大街和石闫公路交叉口东行300米路南,114.456253000000004,38.089039999999997,311,住宅区,0,0,小区
1906,B2094750D569AAF8479F,联邦名都二期,裕华路和中华大街交叉口,114.480856000000003,38.034185000000001,311,住宅区,1,0,小区
1907,B2094750D569AAF9419A,建华旺角,长安区建华大街与光华路交叉口东北角,114.545638999999994,38.059432999999999,311,住宅区,0,0,小区
1908,B2094750D569AAF9469D,金玉城,育新路以北，新石中路以南，西二环以东，城角街以西,114.442238000000003,38.013568999999997,311,住宅区,1,0,小区
1909,B2094750D569AAF4449E,中央时区,和平路和工人街交叉口西北角,114.497692000000001,38.054361999999998,311,住宅区,2,1,小区
1910,B2094750D569AAF44893,御江南,新华区石清路，南水北调与石津灌渠交汇处,114.439513000000005,38.099325999999998,311,住宅区,0,0,小区
1911,B2094750D569AAF5499A,裕鼎国际,裕华路与南小街交叉口(省艺术中心东门),114.483901000000003,38.036468999999997,311,住宅区,0,0,小区
1912,B2094750D56AA3FC489F,晟地丽江,石铜路与南二环交叉口南行1200米路西,114.445015999999995,38.003382999999999,311,住宅区,0,0,小区
1913,B2094750D56AA3FD4098,东湖苑,新华区联盟路与泰华街交口北行200米路东水上公园北,114.463425999999998,38.080001000000003,311,住宅区,0,0,小区
1914,B2094750D56AA3FD469A,上城尔湾,新华区西三庄街和北二环交叉口西南角,114.439869000000002,38.085540000000002,311,住宅区,0,0,小区
1915,B2094750D56AA3FD469F,柏林春天,新华区二环内中华大街与柏林南路交口,114.478935000000007,38.075099000000002,311,住宅区,0,0,小区
1916,B2094750D56AA3FE469E,魔方青年墅,中华大街和北二环交叉口东行150米路南,114.480028000000004,38.083432999999999,311,住宅区,0,0,小区
1917,B2094750D56AA3F8439E,泊悦湾,友谊南大街与新石北路交口西北角,114.451982999999998,38.019063000000003,311,住宅区,0,0,小区
1918,B209475DD46EABFF4298,石家庄瑞合园社区,,114.545490000000001,38.054090000000002,311,住宅区,0,0,小区
1919,B2094750D56AA4F5479A,燕西台,南二环与汇文街交叉口(河北女子职业技术学院西邻),114.463376999999994,38.004447999999996,311,住宅区,0,0,小区
1920,B2094750D56AABF5469C,星河御城,中华北大街与北二环交口西行200米路北,114.468699000000001,38.086506999999997,311,住宅区,0,0,小区
1921,B2094753DA6EA3F44093,世纪方舟住宅新,长安区广安街89号广安大街与和平路交叉口,114.507709000000006,38.042319999999997,311,住宅区,1,1,小区
1922,B2094753DA6EA3F4449B,怡清雅居,丰收路与华清街交口,114.541193000000007,38.070341999999997,311,住宅区,0,0,小区
1923,B2094753DA6EA3F44499,美丽星城,联盟路8号,114.492655999999997,38.078830000000004,311,住宅区,0,0,小区
1924,B2094753DA6EA3F44799,留营小区,西二环与合作路交叉口,114.435461000000004,38.054291999999997,311,住宅区,0,0,小区
1925,B2094753DA6EA3F5439B,市委党校宿舍,水源路与迎春巷交口,114.465737000000004,38.055543000000000,311,住宅区,0,0,小区
1926,B2094753DA6EA3F5439D,友谊医院宿舍,城角街与建国路交叉口,114.443700000000007,38.028334999999998,311,住宅区,0,0,小区
1927,B2094753DA6EA2FE4798,宝石集团宿舍,中山路于华清街6号院,114.539186999999998,38.045167999999997,311,住宅区,1,2,小区
1928,B2094753DA6EA2FE4999,雅园小区,胜利南大街与塔南路交叉口,114.490092000000004,38.015436999999999,311,住宅区,0,0,小区
1929,B2094753DA6EA2FE4993,塔南小区,塔南路27号,114.492742000000007,38.012233999999999,311,住宅区,1,0,小区
1930,B2094753DA6EA2FF419C,丽江半岛花园,新华西路车管所西行300米,114.433893999999995,38.048293999999999,311,住宅区,4,3,小区
1931,B2094753DA6EA2FF439B,金峰庄园,石正路83号,114.526698999999994,38.103865999999996,311,住宅区,0,0,小区
1932,B2094753DA6EA2FF4498,银海小区,中华北大街与兴凯路交叉口,114.487516999999997,38.052889999999998,311,住宅区,1,1,小区
1933,B2094753DA6EA2FF459F,开达16号,工农路与民心河交汇处东南角,114.471530999999999,38.030819000000001,311,住宅区,0,0,小区
1934,B2094753DA6EA2FF489D,瀛台,桥东区五七路西行,114.529295000000005,38.123837999999999,311,住宅区,0,0,小区
1935,B2094753DA6EA2F84398,3302小区,建设大街123号,114.512557999999999,38.026373999999997,311,住宅区,0,0,小区
1936,B2094753DA6EA2F84499,盈通花园,体育大街与丰收路交叉口,114.524585000000002,38.071601000000001,311,住宅区,0,0,小区
1937,B2094753DA6EA2F84493,好景园,红旗大街618号,114.459943999999993,38.003298000000001,311,住宅区,1,0,小区
1938,B2094753DA6EA2F8459D,铁道学院宿舍,桥东胜利北街与北二环交叉口,114.511549000000002,38.084361999999999,311,住宅区,0,0,小区
1939,B2094753DA6EA2F84898,糖烟酒宿舍,青园街与中山路交叉口,114.517664999999994,38.039794000000001,311,住宅区,0,0,小区
1940,B2094753DA6EA2FB489B,桥东宝藏,中山东路80号,114.521613000000002,38.043360000000000,311,住宅区,0,0,小区
1941,B2094753DA6EA2FB489D,名人山庄,南邻九龙花园东邻西山别墅,114.525304000000006,38.044119999999999,311,住宅区,8,7,小区
1942,B2094753DA6EA2F44399,上林华苑,新华区中华北大街338号,114.477560999999994,38.092796999999997,311,住宅区,4,3,小区
1943,B2094753DA6EA2F4449B,开元公寓,红旗大街599号,114.458549000000005,38.017735999999999,311,住宅区,2,1,小区
1944,B2094753DA6EA2F4459C,西舒园,联盟路与友谊大街交口,114.455265999999995,38.079751000000002,311,住宅区,0,0,小区
1945,B2094753DA6EA2F5409F,四中宿舍,休门街与裕华路交叉口,114.507591000000005,38.037959999999998,311,住宅区,0,0,小区
1946,B2094753DA6EA2F54392,省粮农中心宿舍,新石北路与城角街交口,114.444602000000003,38.019984999999998,311,住宅区,0,0,小区
1947,B2094753DA6EA1FC4299,龙海南苑,新华路海山大街交叉口,114.489362000000000,38.048082999999998,311,住宅区,0,0,小区
1948,B2094753DA6EA1FC429C,中储宿舍,中华北大街197号,114.481336999999996,38.064886000000001,311,住宅区,2,2,小区
1949,B2094753DA6EA1FC459C,小安新区,小安舍村东口路南,114.431673000000004,38.093355000000003,311,住宅区,0,0,小区
1950,B2094753DA6EA1FC4593,军转办宿舍,城角街与振岗路交叉口,114.443742999999998,38.022739999999999,311,住宅区,0,0,小区
1951,B2094753DA6EA1FC4692,省民政厅宿舍,滨华路泰华街交口,114.469234999999998,38.069395999999998,311,住宅区,1,1,小区
1952,B2094753DA6EA1FC489C,草场街小学宿舍,草场街附近,114.465919999999997,38.032324000000003,311,住宅区,0,0,小区
1953,B2094753DA6EA1FD429A,德馨楼,裕华西路和城角街交叉口东北角,114.454943999999998,38.035331999999997,311,住宅区,0,0,小区
1954,B2094753DA6EA1FD439F,四十中宿舍,建设大街与裕华路交叉口附近,114.513502000000003,38.032780000000002,311,住宅区,0,0,小区
1955,B2094753DA6EA1FD449D,41中宿舍,友谊大街与工农路交叉口,114.469836000000001,38.033000000000001,311,住宅区,1,0,小区
1956,B2094753DA6EA1FD469B,66455部队干休所,西二环与槐安路交口,114.438057000000001,38.024954000000001,311,住宅区,1,0,小区
1957,B2094753DA6EA1FE4292,西古城新村,正定大街四水厂路,114.521377000000001,38.088617999999997,311,住宅区,0,0,小区
1958,B2094753DA6EA1FE4792,铁城柏林园,中华北大街与柏林路交口,114.479814000000005,38.075206999999999,311,住宅区,0,0,小区
1959,B2094753DA6EA1FE499B,枫丹华庭,丰收路68号,114.524724000000006,38.070089000000003,311,住宅区,10,7,小区
